Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
Text.Tutorial.P_PC	"...Disgusting aftertastes and bad indigestion aside - it was time to get back to work and continue my chipping through the cell wall. With my Pickaxe equipped, I resumed my plan by pressing [IN=Use]."	"... Vom widerlichen Nachgeschmack und der üblen Magenverstimmung mal abgesehen war es an der Zeit, wieder an die Arbeit zu gehen und mit dem Weghacken der Zellenwand fortzufahren. Ich drückte mit angelegter Spitzhacke auf [IN=Use] und setzte meinen Plan fort."	"... l'arrière-goût infâme et l'indigestion à part - il était temps de me remettre au travail et de continuer mon excavation à travers la paroi de la cellule. En m'équipant de la pioche, j'ai repris mon plan en appuyant sur [IN=Use]."	"Dejando de lado los asquerosos rezumos de la comida, era hora de volver al trabajo y seguir picando el muro de la celda. Una vez equipado el pico, continué con mi plan pulsando [IN=Use]."	"Забудем об отвратительном вкусе и проблемах с пищеварением... Пора возвращаться к работе и ломать стену камеры. Применив кирку, я приступаю к выполнению своего плана, нажимая кнопку [IN=Use]."	"...Retrogusti disgustosi e indigestioni pessime a parte, era giunto il momento di tornare al lavoro e continuare a colpire la parete della cella. Con il piccone equipaggiato, mi sono rimesso all'opera premendo [IN=Use]."	…… 尽管恶心的余味挥之不去， 消化也不怎么顺利， 我还是得继续进行凿穿牢房墙壁的工作。 我装备上镐， 按[IN=Use] 继续执行计划。 	…クソみたいな後味と胃もたれはさておき、 仕事に戻る時間だった。 オレはツルハシを手に持つと、 [IN=Use]で再び壁を崩し始めた。 
								
Text.Tutorial.Q	"Ooh! Pass me the sun tan lotion would you please, chum?\n\nThings were looking good… With the wall now chipped away, I moved through to the next room."	"Ooh! Würdest du mir bitte die Sonnencreme reichen, Kumpel?\n\nEs sah gut aus ... Die Wand war weggehackt und ich begab mich in den nächsten Raum."	"Oh ! Passe-moi la crème solaire, tu veux ?\n\nTout se déroulait sans accroc… Une fois le mur effrité, je suis passé dans la pièce voisine."	"¡Ooh! Pásame la crema solar, por favor.\n\nLas cosas iban bien... Cuando el muro ya estaba picado, pasé a la siguiente sala."	"Ох! Передай мне солнцезащитный крем, а?\n\nВсё шло хорошо... Стена сломана, и я вхожу в следующее помещение."	"Ah! Per favore, amico, mi passeresti la crema solare?\n\nLe cose si stavano mettendo bene... e con il muro abbattuto, sono passato alla stanza accanto."	哦！ 伙计， 把防晒霜递给我好吗？ \n\n一切顺利…… 墙已经凿穿， 我钻进了隔壁房间。 	うおっと！ こりゃたまらんね… 悪いが、 日焼け止めを取ってくれるか？\n\nすべては順調に思えた… 壁をぶち破ったオレは、 隣の部屋へと歩を進めた。 
								
Text.Tutorial.R	"Away from prying eyes, I opened the desk with [IN=Open] and grabbed everything from inside it by highlighting each item at a time, and added them to my inventory by pressing [IN=UI_Submit]."	"Niemand konnte mich sehen, also öffnete ich mit [IN=Open] das Pult und schnappte mir alles, was drin lag, indem ich jeden Gegenstand einzeln auswählte und auf [IN=UI_Submit] drückte, um ihn meinem Inventar hinzuzufügen."	"À l'abri des regards indiscrets, j'ai ouvert le bureau avec [IN=Open] et j'ai saisi tout ce qu'il y avait à l'intérieur en sélectionnant les éléments avant de les ajouter à mon inventaire en appuyant sur [IN=UI_Submit]."	"A salvo de ojos indiscretos, abrí el escritorio con [IN=Open], resalté cada objeto que había dentro uno a uno, los cogí todos y los puse en el inventario pulsando [IN=UI_Submit]."	"Скрывшись от любопытных глаз, я открываю стол, нажимая кнопку [IN=Open], и забираю всё оттуда, выбирая каждый предмет и добавляя его в свой инвентарь с помощью кнопки [IN=UI_Submit]."	"Lontano da occhi indiscreti, ho aperto il tavolo con [IN=Open] e ho arraffato tutto quello che c'era, evidenziando un oggetto alla volta e mettendo tutto nel mio inventario con [IN=UI_Submit]."	我趁没人注意时， 用 [IN=Open] 打开了桌子， 并高亮显示了其中的所有物品， 并按 [IN=UI_Submit] 将其添加进了我的物品栏。 	誰も見ていないことを確認すると、 オレは[IN=Open]で机を開け、 [IN=UI_Submit]を使って中の道具を1個ずつ、 袋の中にしまった。 
								
Text.Tutorial.S	Holding [IN=PrimaryInteraction] I picked up the desk and placed it down beneath the vent on the marked spot by pressing [IN=HUD_Drop].	"Ich hielt [IN=PrimaryInteraction] gedrückt, hob das Pult auf und stellte es dann an der markierten Stelle unter die Lüftung ab, indem ich [IN=HUD_Drop] drückte."	"En maintenant [IN=PrimaryInteraction] enfoncé, j'ai saisi le bureau et je l'ai placé en dessous de la bouche d'aération sur l'endroit marqué en appuyant sur [IN=HUD_Drop]."	Manteniendo pulsado [IN=PrimaryInteraction] cogí el escritorio y lo puse debajo de la rejilla de ventilación en el sitio marcado pulsando [IN=HUD_Drop].	"Удерживая кнопку [IN=PrimaryInteraction], я подбираю стол и размещаю его на помеченное место под вентиляцией, нажав кнопку [IN=HUD_Drop]."	"Tenendo premuto [IN=PrimaryInteraction], ho sollevato il tavolo e l'ho posizionato nel punto contrassegnato sotto il condotto d'aria con [IN=HUD_Drop]."	我长按 [IN=PrimaryInteraction] 搬起桌子并按 [IN=HUD_Drop] 把它放在了标记处的通风口下面。 	オレは[IN=PrimaryInteraction]を押し込んで机を持ち上げ、  ダクトの下の印のついた場所へ [IN=HUD_Drop]で机を置いた。 
								
Text.Tutorial.T	"Once I'd highlighted my Adrenaline Shot and consumed it with [IN=Use], I pushed against the desk, climbed onto it, equipped my Cutters and pressed [IN=Use] to cut the vent cover above me. "	"Nachdem ich meinen Adrenalinschuss ausgewählt hatte, verbrauchte ich ihn mit [IN=Use], drückte mich gegen das Pult, stieg drauf, legte meinen Seitenschneider an und drückte [IN=Use], um den Lüftungsdeckel über mir aufzuschneiden. "	"Après avoir sélectionné ma Dose d'adrénaline et l'avoir consommée en utilisant [IN=Use], je me suis placé près du bureau, je suis monté dessus, j'ai saisi ma pince coupante et j'ai appuyé sur [IN=Use] pour couper la grille de la bouche d'aération qui se trouvait au-dessus de moi. "	"Después de resaltar mi adrenalina y consumirla con [IN=Use], empujé el escritorio, me subí en él, equipé el cúter y pulsé [IN=Use] para cortar la rejilla de ventilación que tenía arriba. "	"Выбрав заряд адреналина и использовав его с помощью кнопки [IN=Use], я толкаю стол, забираюсь на него, применяю резак и нажимаю кнопку [IN=Use], чтобы распилить крышку вентиляционного отверстия. "	"Una volta evidenziata e utilizzata l'Adrenalina con [IN=Use], ho spinto il tavolo, ci sono salito sopra, ho equipaggiato i taglierini e ho premuto [IN=Use] per tagliare il coperchio del condotto d'aria sopra di me. "	我高亮显示了肾上腺素针并按 [IN=Use] 使用后， 我爬上桌子， 装备上切割工具并按 [IN=Use] 开始切割我上方的通风口盖。 	オレは「強心剤」を選択し、 [IN=Use]で飲みほした。 それから机に近づいてよじ登り、 カッターを手に持つと、 [IN=Use]で頭上のダクトカバーを切断した。 
								
Text.Tutorial.U	"More sun tan lotion please, this heat is brutal!\n\nSo next, I climbed into the vent from upon the desk using [IN=PrimaryInteraction] and made my way to the right."	"Mehr Sonnencreme bitte, diese Hitze ist brutal!\n\nDann kletterte ich also mit [IN=PrimaryInteraction] vom Pult in die Lüftung und bewegte mich nach rechts."	"Encore de la crème solaire s'il te plaît, cette chaleur est brutale !\n\nAprès ça, je me suis introduit dans la bouche d'aération en utilisant [IN=PrimaryInteraction] et je suis parti vers la droite."	"¡Más crema solar, por favor, esto es brutal!\n\nEntonces, me subí al conducto de ventilación desde lo alto del escritorio con [IN=PrimaryInteraction] y me dirigí a la derecha."	"Передай-ка солнцезащитный крем еще раз, жара ужасная!\n\nИтак, затем я лезу со стола в вентиляцию, используя кнопку [IN=PrimaryInteraction], и ползу вправо."	"Ancora crema solare, per favore: fa un caldo spaventoso!\n\nDunque, dopo mi sono arrampicato nel condotto d'aria salendo dalla scrivania con [IN=PrimaryInteraction] e mi sono diretto a destra."	麻烦再拿点防晒霜给我， 这热得让人受不了。 \n\n接下来， 我用 [IN=PrimaryInteraction] 从桌子上爬进通风口， 然后向右前进。 	悪いが、 また日焼け止めを頼む。 こんなに暑くちゃ、 干上がっちまうっての！ \n\nそういうわけで、 オレは[IN=PrimaryInteraction]でダクトへよじ登り、 右へと進んだ。 
								
Text.Tutorial.V	"This is bliss! Golden beaches, lapping waves…\n\nAnyway, having made my way right, I equipped my Cutters and cut through the closed vent cover using [IN=Use] to allow me to drop down below."	"Das ist Glückseligkeit! Goldene Strände, plätschernde Wellen ...\n\nEgal, nachdem ich mich nach rechts bewegt hatte, legte ich meinen Seitenschneider an und schnitt mich mit [IN=Use] durch den geschlossenen Lüftungsdeckel, um nach unten zu kommen."	"C'est le pied ! Les plages de sable doré, les vagues…\n\nBref, après être parti vers la droite, je me suis équipé de ma pince coupante et j'ai découpé la grille de la bouche d'aération fermée en utilisant [IN=Use] pour me permettre d'atterrir en-dessous."	"¡Esto es una delicia! Playas doradas, olas...\n\nBueno, después de dirigirme hacia la derecha, equipé el cúter y corté la rejilla de ventilación cerrada con [IN=Use] para poder saltar al suelo."	"Как здесь здорово! Золотые пляжи, плеск волн...\n\nИтак, я ползу направо, затем применяю резак, чтобы распилить закрытую крышку вентиляции, а потом использую кнопку [IN=Use], чтобы прыгнуть вниз."	"Che beatitudine! Spiagge dorate, onde spumeggianti...\n\nAd ogni modo, dopo essere andato a destra, ho equipaggiato i Taglierini e ho tagliato il coperchio del condotto d'aria con [IN=Use] per scendere giù."	太妙了！ 金色的沙滩、层叠的海浪…… \n\n不管怎样， 我向右前进后， 装备上了切割工具并用 [IN=Use] 切开了关闭着的通风口盖， 这样我就能跳下去了。 	まったくここは天国だぜ！ 黄金色のビーチに、 打ち寄せる波の音に…\n\nとにかく、 オレはカッターを手にしたまま右へと進み、 下へ飛び降りるために [IN=Use] でダクトカバーを断ち切った。 
								
Text.Tutorial.W	"Why oh WHY didn't I bring my sunglasses with me?!\n\nWith the vent cover successfully cut through, I dropped down the opening using [IN=PrimaryInteraction]."	"WIESO nur habe ich meine Sonnenbrille nicht mitgenommen?!\n\nDa der Lüftungsdeckel jetzt offen war, konnte ich mit [IN=PrimaryInteraction] durch die Öffnung nach unten klettern."	"Évidemment, il fallait que j'oublie mes lunettes de soleil !\n\nUne fois la grille découpée, je me suis laissé tomber par l'ouverture en utilisant [IN=PrimaryInteraction]."	"¡¿Por qué siempre me olvido las gafas de sol?!\n\nCon la rejilla de ventilación cortada, salté por la apertura con [IN=PrimaryInteraction]."	"Черт побери, ЧТО помешало мне взять солнечные очки?!\n\nИтак, крышка вентиляции распилена, я прыгаю вниз, используя кнопку [IN=PrimaryInteraction]."	"Perché? PERCHÉ non ho portato gli occhiali da sole?!\n\nDopo aver tagliato il coperchio del condotto d'aria, mi sono calato giù dall'apertura usando [IN=PrimaryInteraction]."	我居然忘带太阳镜了？ ！ \n\n成功切开通风口盖后， 我用 [IN=PrimaryInteraction] 跳了下去。 	まったく、なんでサングラスを 持ってこなかったんだか？\n\nダクトカバーを切断したオレは、  [IN=PrimaryInteraction]で穴の中へと飛び込んだ。 
								
Text.Tutorial.X	"THEN BANG! The lights were all flashing! One of the screws must have noticed me missing! Panic set in… But as my contact had promised, there was a Shovel waiting for me that I picked up using [IN=Pickup]."	"DANN ... BÄMM! Die Lichter blitzen auf! Einer der Gefängniswärter muss mein Verschwinden bemerkt haben! Panik setze ein ... Wie jedoch mein Kontakt versprochen hatte, wartet eine Schaufel auf mich, die ich mit [IN=Pickup] aufhob."	"ET BANG ! Toutes les lumières clignotaient ! Un des matons devait avoir remarqué mon absence ! J'étais au bord de la panique… mais comme mon contact l'avait promis, il y avait une pelle qui m'attendait et je l'ai ramassée en utilisant [IN=Pickup]."	"¡Y ENTONCES PUM! ¡Todas las luces se encendieron! ¡Uno de los guardias debió darse cuenta de que yo no estaba! El pánico se apoderó de mí, pero como mi contacto me había prometido, tenía una pala esperándome. La cogí con [IN=Pickup]."	"А ПОТОМ БА-БАХ! Вспышки света! Наверное, кто-то из мерзавцев заметил, что меня нет! Паника поднимается... Но мой контакт, как и было обещано, оставил мне лопату, которую я поднимаю, используя кнопку [IN=Pickup]."	"ALL'IMPROVVISO: BANG! Tutte le luci avevano iniziato a lampeggiare! Un secondino doveva aver notato la mia assenza! Il panico stava salendo... ma, come promesso dal mio contatto, c'era una pala ad aspettarmi. L'ho raccolta utilizzando [IN=Pickup]."	然后砰地一声！ 灯光一下子亮了起来！ 肯定是哪名狱警发现我不见了！ 我开始慌了…… 但我的联络人向我保证过， 已为我备好了铲子， 我用 [IN=Pickup] 将其捡了起来。 	その時だ！ 警報がリンリン鳴り出した！ どうやら看守に気づかれたらしい。 オレはパニくったが、 仲介人が約束したように、 そこにはシャベルが用意してあった。 オレは[IN=Pickup]でシャベルを拾った。 
								
Text.Tutorial.Y	"Sweating furiously, looking like I'd just had a fight with a fire engine, I equipped my Shovel with [IN=UI_CycleLeft] or [IN=UI_CycleRight], and I frantically began to dig using [IN=Use] - just in front of the door!"	"Ich schwitzte wie ein Schwein und sah aus, als ob ich gegen ein Feuerwehrauto gekämpft hätte. Ich legte mit [IN=UI_CycleLeft] oder [IN=UI_CycleRight] meine Schaufel an und begann mit [IN=Use] wie wild zu graben – genau vor der Tür!"	"En nage, comme si je venais de me battre avec une pompe à incendie, j'ai pris ma pelle en utilisant [IN=UI_CycleLeft] ou [IN=UI_CycleRight], et j'ai commencé à creuser frénétiquement en utilisant [IN=Use] - juste devant la porte !"	"Estaba empapado de sudor y como si me hubiese peleado con un incendio, equipé la pala con [IN=UI_CycleLeft] o [IN=UI_CycleRight] y comencé a excavar con [IN=Use], ¡justo delante de la puerta!"	"Обливаясь потом и чувствуя себя как человек, который только что подрался с брандспойтом, я применяю лопату с помощью кнопок [IN=UI_CycleLeft] или [IN=UI_CycleRight] и начинаю копать с бешеной скоростью прямо напротив двери, используя кнопку [IN=Use]!"	"Sudando all'impazzata e con l'aspetto di chi ha appena litigato con un'autopompa, ho equipaggiato la Pala con [IN=UI_CycleLeft] o [IN=UI_CycleRight] e ho iniziato a scavare freneticamente usando [IN=Use] di fronte alla porta!"	我汗如雨下， 就好像我刚刚和消防车打了一架。 我用 [IN=UI_CycleLeft] 或 [IN=UI_CycleRight] 装备上铲子并用[IN=Use] 开始疯狂地挖。 就在门口！ 	汗がダラダラと滴り落ちる。 オレは火災現場の消防士みたいになりながら、 [IN=UI_CycleLeft]か[IN=UI_CycleRight]でシャベルを手に持ち、 [IN=Use]でドアの手前の床を 狂ったように掘り始めた！ 
								
Text.Tutorial.Z	"Say, do you have a hand fan you could cool me down with please? Aaaah, thanks for that! Anyway, with the hole fully dug, I dropped down into it using [IN=PrimaryInteraction]."	"Sag mal, hättest du einen Fächer, mit dem du mir etwas Abkühlung verschaffen könntest? Aaaah, danke! Jedenfalls war das Loch dann gegraben und ich stieg mit [IN=PrimaryInteraction] hinab."	"Dis, t'aurais pas un éventail pour me faire un peu d'air ? Aaaah, je te remercie ! Bref, une fois le trou entièrement creusé, je m'y suis introduit en utilisant [IN=PrimaryInteraction]."	"Dime, ¿no tendrás un abanico para refrescarme, verdad? Uff, ¡gracias! De todos modos, cuando tenía el hoyo completamente cavado, la solté con [IN=PrimaryInteraction]."	"Слушай, ты можешь помахать на меня веером? Отлично, спасибо тебе! Что ж, выкопав дыру, я в нее прыгаю, используя кнопку [IN=PrimaryInteraction]."	"Scusa, per caso hai un ventaglio con cui sventolarmi un po'? Ahhh, grazie infinite! Insomma, mi sono calato nella buca scavata usando [IN=PrimaryInteraction]."	你能手摇扇子能让我凉快一下吗？ 我好热啊。 啊， 谢谢你！ 不管怎样， 洞已挖好， 我用 [IN=PrimaryInteraction] 跳了下去。 	ところでウチワは持ってないか？ ちょいと涼を得たいんだがな？ ああ、助かるぜ… とにかくだ、 穴を掘り終えたオレは、 [IN=PrimaryInteraction]でその中へ飛び込んだ。 
								
Text.Tutorial.AA	"Making the most of my Shovel I continued to dig ahead, using [IN=Use] in a rushed but precise manner…"	"Ich holte alles aus meiner Schaufel heraus und grub mit [IN=Use] eilig, aber präzise weiter voran ..."	"J'ai repris ma pelle pour continuer à creuser devant moi, en utilisant [IN=Use] de façon précipitée mais précise…"	"Aprovechando la pala, seguí excavando con [IN=Use] todo lo rápido y eficazmente que pude."	"Выжимая из лопаты всё возможное, я продолжаю быстро, но точно копать с помощью кнопки [IN=Use]..."	"Facendo il possibile con la pala, ho continuato a scavare in avanti utilizzando [IN=Use] in modo rapido ma preciso..."	我充分利用铲子， 匆忙使用 [IN=Use] 精准地继续向前挖…… 	オレはさらに[IN=Use]でシャベルを使って、 前へ、 前へと掘りつづけた。 急ぎながらも着実に… 一歩ずつ…
								
Text.Tutorial.AB	"I cleared two underground spaces ahead, dug into the second open space in front of me using [IN=Use], which allowed me to come up through the other side into the car park - IF my calculations were correct!"	"Ich räumte zwei Untergrundfelder vor mir frei, und grub mit [IN=Use] in das zweite offene Feld vor mir, wodurch ich auf der anderen Seite nach oben kommen konnte, in den Fuhrpark – WENN meine Berechnungen stimmten!"	"J'ai libéré deux espaces souterrains devant moi, j'ai creusé dans le deuxième espace ouvert devant moi en utilisant [IN=Use], ce qui m'a permis d'atteindre le parking qui se trouvait de l'autre côté - si mes calculs étaient corrects !"	"Despejé dos huecos subterráneos, cavé en el segundo que tenía delante con [IN=Use], lo cual me permitiría salir por la otra parte hacia el aparcamiento, ¡si mis cálculos eran correctos!"	"Я раскапываю впереди себя два прохода и залезаю во второй из них, который находится передо мной, используя кнопку [IN=Use]. Через него я смогу попасть на парковку, ЕСЛИ мои расчеты были верны!"	"Ho liberato due spazi sottoterra di fronte a me, ho scavato nel secondo di questi spazi aperti usando [IN=Use] così sarei potuto risalire dall'altra parte del parcheggio, SE i miei calcoli fossero stati esatti!"	我清理了前方两处地下空间， 用 [IN=Use] 挖进了前方第二处开阔空间， 这样我就能在停车场的另一头出来…… 前提是我的计算正确！ 	オレはちょうど2歩分、地下を掘り進めると、 [IN=Use]で頭の上を掘り始めた。 オレの計算が正しければ、 壁の向こうの駐車場に出られるはずだった。 
								
Text.Tutorial.AC	"This was a sweet moment… I could see daylight, I was almost there! Moving into the empty space and pressing [IN=PrimaryInteraction], I climbed out of the underground from the hole…"	"Was für ein Anblick ... Ich konnte Tageslicht sehen, ich war fast da! Ich bewegte mich in das leere Feld und kletterte durch das Loch aus dem Untergrund heraus, indem ich [IN=PrimaryInteraction] drückte ..."	"C'était un moment inoubliable… Je pouvais voir la lumière du jour, j'avais presque réussi ! Je me suis placé dans l'espace vide et en appuyant sur [IN=PrimaryInteraction], je me suis extirpé du trou…"	"Ese fue un momento feliz... ¡Podía ver la luz del sol, casi lo había logrado! En el espacio vacío y pulsando [IN=PrimaryInteraction], subí por el agujero que había en el suelo..."	"Что за чудное мгновенье — мне удалось увидеть свет солнца, я почти на месте! Переместившись в пустое пространство и нажав кнопку [IN=PrimaryInteraction], мне удалось выбраться из-под земли..."	"Che momento splendido... Avrei visto la luce del giorno, mi mancava pochissimo! Spostandomi nello spazio vuoto e premendo [IN=PrimaryInteraction], sono risalito in superficie attraverso la buca..."	多么美妙的时刻…… 我看到阳光了， 我就快到了！ 我进入了开阔的空间并按 [IN=PrimaryInteraction] ， 从地洞里爬了上去…… 	最高の瞬間だった… 見上げるとそこには太陽があって… シャバまでもうひと息だった！ オレは[IN=PrimaryInteraction]を押して、 地下から外へと這い出した…
								
Text.Tutorial.AD	"Across the car park, I saw what looked like something useful… As the sun burned into my retinas fresh from the darkness, I staggered across the car park and picked up the sun-kissed glistening item by pressing [IN=Pickup]."	"Auf der anderen Seite des Fuhrparks sah ich etwas, das nützlich aussah ... Während sich meine Augen noch an die Helligkeit gewöhnten, taumelte ich durch den Fuhrpark und hob den von der Sonne liebkosten, funkelnden Gegenstand auf, indem ich [IN=Pickup] drückte."	"De l'autre côté du parking, j'ai aperçu quelque chose qui pouvait s'avérer utile… Tandis que les rayons du soleil éblouissaient mes yeux accoutumés à l'obscurité, j'ai progressé sur le parking et j'ai ramassé l'objet étincelant en appuyant sur [IN=Pickup]."	"Ya en el aparcamiento vi algo que me pareció que podía ser útil... Mientras el sol me quemaba las retinas acostumbradas a la oscuridad, atravesé el aparcamiento y cogí el objeto que me interesaba con [IN=Pickup]."	"На другой стороне парковки, кажется, лежит что-то полезное... Солнце слепит мои глаза, привыкшие к темноте, пока я ковыляю через парковку, чтобы подобрать сверкающий предмет с помощью кнопки [IN=Pickup]."	"Sull'altro lato del parcheggio ho visto qualcosa che poteva essere utile... Mentre il sole bruciava le mie retine appena uscite dall'oscurità, ho attraversato il parcheggio barcollando e ho raccolto l'oggetto scintillante premendo [IN=Pickup]."	我看到停车场另一头似乎放着有用的东西…… 强烈的阳光让刚从黑暗中出来的我一阵眩晕， 我摇摇晃晃地来到停车场另一头， 并按 [IN=Pickup] 捡起了在阳光照射下闪闪发光的东西。 	駐車場の向こうに使えそうなモノが見えた… まぶしい陽射しに手をかざしつつ、 オレはよろよろと駐車場を横切ると、 太陽の口づけによってキラキラと輝く それを[IN=Pickup]で拾った。 
								
Text.Tutorial.AE	"PERFECT! I'd got my hands on some Cutters. I moved to the fence, equipped my Cutters, and set about jumping the last hurdle by pressing [IN=Use] to begin cutting…"	"PERFEKT! Ich hielt einen Seitenschneider in den Händen. Ich ging zum Zaun, legte meinen Seitenschneider an, und machte mich daran, die letzte Hürde zu nehmen, indem ich [IN=Use] drückte, um mit dem Schneiden zu beginnen ..."	"PARFAIT ! J'avais mis la main sur une pince coupante. Je me suis dirigé jusqu'à la clôture, j'ai saisi ma pince et je me suis mis à découper mon dernier obstacle en appuyant sur [IN=Use]…"	"¡PERFECTO! Había conseguido unas tijeras grandes. Me acerqué a la valla, equipado con las tijeras, y me dirigí a saltar el último obstáculo pulsando [IN=Use] para comenzar a cortar..."	"ОТЛИЧНО! В руках у меня резак. Я двигаюсь к забору, применяю резак и готовлюсь преодолеть последнее препятствие: распилить прутья, используя кнопку [IN=Use]..."	"PERFETTO! Avevo messo le mani su dei taglierini. Ho raggiunto il recinto, ho equipaggiato i taglierini e ben deciso a saltare anche l'ultimo ostacolo, ho premuto [IN=Use] per iniziare a tagliare..."	太完美了！ 正好需要切割工具呢。 我来到围栏前， 装备上了切割工具， 并按 [IN=Use] 开始切割这最后一道障碍…… 	完ぺきだった！ オレはカッターを手に持ってフェンスへ進み、 最後の仕上げに[IN=Use]で フェンスの切断にかかった…
								
Text.Tutorial.AF	I was out... I was finally out!\n\nBut stories aside… This is the life huh? This is what it's all about…	"Ich war draußen ... Ich war endlich frei!\n\nAber lassen wir die Geschichten ... So ist das Leben, häh? Allein darum geht es ..."	"J'étais sorti... J'étais enfin sorti !\n\nMais bon… c'est la vie, n'est-ce pas ? Y'a que ça de vrai…"	"Estaba fuera... ¡Por fin había salido!\n\nPero historias aparte... Esto sí que es vida, ¿verdad? Esto es lo más importante..."	"Я на свободе... Я наконец-то на свободе!\n\nНо к черту сказки... Это жизнь, верно? Вот о чём тут речь..."	"Ero fuori... Finalmente ero fuori da lì!\n\nStorie a parte... è la vita, no? È solo di questo che si tratta..."	我出来了…… 我终于逃出来了！ \n\n尽管这是个故事…… 这也是人生不是吗？ 事情就是这样…… 	ついにやった… こうしてオレは脱獄したんだ！ \n\nけどまあ、話はさておき… 人生ってのはこうでなくちゃな。 生きるってのはこういうことさ… 
								
Tutorial.Intro.A	"Що ж… Я б’юся об заклад, що ти хочеш почути, як я, «Неймовірний Робінсон», утік, так?"	"Nun ... Ich wette du willst hören, wie ich, „Der unglaubliche Robinson“, entkommen bin, häh?"	"Alors… Je parie que tu veux savoir comment moi, « l'Incroyable Robinson », je me suis échappé, pas vrai ?"	"Entonces apuesto a que quieres saber cómo escapó ""el gran Robinson"", ¿no?"	"Итак, могу поспорить, ты хочешь узнать, как мне, Великолепному Робинсону, удалось сбежать?"	"Allora... scommetto che vuoi sentire come ha fatto ""L'incredibile Robinson"", cioè io, a evadere, vero?"	话说…… 你肯定想听听我 “不可思议罗宾逊” 越狱故事的来龙去脉， 对吧？ 	それで… 聞きたいんだろ？ この“驚異のロビンソン”が、 どうやって脱獄してみせたのか？
Tutorial.Intro.AA	"Угу, якщо ти хочеш…"	"Ja, wenn du willst ..."	"Ouais, si tu veux…"	"Vale, si quieres..."	"Ну что ж, если хочешь..."	Se ti va...	好吧， 如果你一定要说的话…… 	ああ、あんたさえよけりゃな…
Tutorial.Intro.B	Просто уяви себе на моєму місці на декілька хвилин, і я тобі усе розповім…	Versetz dich nur kurz in meine Lage und ich werde es dir erzählen ...	Mets-toi à ma place pendant une minute et je vais tout te raconter…	Ponte en mi piel unos minutos y te lo contaré...	"Побудь-ка на моем месте пару минут, и я тебе всё об этом расскажу..."	Mettiti un attimo nei miei panni e ti guiderò col racconto...	暂时扮演我， 我会带你重温整个过程…… 	んじゃまあ、しばらくオレになったつもりで聞いてくれ…
Tutorial.Intro.BA	Отже, ось як се відбувалося…	"Also, das ist so gelaufen ..."	Voilà comment ça s'est déroulé…	Y así es cómo lo conseguí...	"Что ж, вот так это случилось..."	Ecco com'è andata...	事情的经过是这样的…… 	そう、あれはこんなふうに始まった…
								
								
								
Tutorial.Outro.Player	Well it's FASCINATING stuff Robinson… It really is…	"Nun, das ist FASZINIEREND Robinson ... Das ist es wirklich ..."	"Eh bien, c'est FASCINANT, Robinson… C'est vraiment…"	"Vaya, es fascinante, Robinson... En serio."	"Робинсон, это ПОТРЯСАЮЩЕ... Нет, правда..."	"Beh, Robinson, davvero molto AFFASCINANTE... Sul serio..."	罗宾逊， 确实很了不起…… 真的…… 	いや、すげえ話だったぜ、ロビンソン…マジでハンパねえ…
Tutorial.Outro.RobinsonA	Thanks…! I'm surprised I haven't been caught yet though…	"Danke ...! Aber es überrascht mich, dass ich noch nicht erwischt wurde ..."	"Merci… ! D'ailleurs, je suis surpris de ne pas encore avoir été capturé…"	¡Gracias...! Me sorprende que aún no me hayan pillado...	"Спасибо! Удивительно, что меня еще не поймали..."	"Grazie...! Mi sorprende, però, che non mi abbiano ancora catturato..."	谢谢…… ！ 不过我很惊讶， 到现在还没人来抓我…… 	ありがとよ…！ 自分でも捕まってねえのが驚きさ…
Tutorial.Outro.RobinsonB	…I doubt they'll ever catch me now!	"... Ich bezweifle, dass sie mich jetzt noch erwischen!"	… Je doute qu'ils me mettent la main dessus !	¡Dudo que ahora me puedan atrapar!	"Сомневаюсь, что меня вообще когда-нибудь поймают!"	...Dubito che ci riusciranno adesso!	…… 他们大概永远也抓不到我了！ 	…一生逃げおおせてやるがね！ 
								
Tutorial.Outro.A	"FREEZE, ROBINSON!"	"HALT, ROBINSON!"	"PLUS UN GESTE, ROBINSON !"	"¡QUIETO, ROBINSON!"	"СТОЯТЬ, РОБИНСОН!"	"NON TI MUOVERE, ROBINSON!"	罗宾逊， 不许动！ 	動くな、 ロビンソン！ 
Tutorial.Outro.B	Well then…	Nun dann ...	Eh bien…	Vaya...	"Ну, что ж..."	"Beh, allora..."	那好吧…… 	こりゃまた…
Tutorial.Outro.C	What took you so long?!	Wo warst du so lange?!	Vous en avez mis du temps !	¿¡Por qué has tardado tanto!?	Почему вас так долго пришлось ждать?!	Perché ci hai messo così tanto?!	你们怎么现在才来？ ！ 	やけに遅かったじゃねえか？
								
								
Text.Item.TutorialPickaxe	Robinson's Pickaxe	Robinsons Spitzhacke	Pioche de Robinson	Pico de Robinson	Кирка Робинсона	Piccone di Robinson	罗宾逊的镐	ロビンソンのつるはし
Text.Item.TutorialShovel	Robinson's Shovel	Robinsons Schaufel	Pelle de Robinson	Pala de Robinson	Лопата Робинсона	Pala di Robinson	罗宾逊的铲	ロビンソンのシャベル
Text.Item.TutorialCutters	Robinson's Cutters	Robinsons Seitenschneider	Pince de Robinson	Tijeras de Robinson	Резак Робинсона	Taglierini di Robinson	罗宾逊的切割工具	ロビンソンのカッター
								
