Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
Text.PantoEscape.Stage03.Succeed	Час влаштувати виставу нашого життя!	Zeit für den Auftritt unseres Lebens!	Il est temps de livrer la performance de notre vie !	¡Hora de hacer la actuación de nuestras vidas!	Пора устроить лучшее представление в жизни!	È ora di allestire lo spettacolo di una vita!	是时候献上我们此生最精彩的演出了！	人生をかけた舞台へと上がる時間だ！
Text.PantoEscape.Stage03.Fail	"Файно, тепер треба змайструвати зад коня для пантоміми…"	"Gut, und jetzt das Hinterteil des Weihnachtspferds …"	"Super ! Maintenant, fabrique l'arrière du cheval du spectacle de Noël..."	"Genial, ahora a crear el trasero del caballo de atrezo..."	"Отлично, а теперь нужно сделать заднюю часть лошади для пантомимы..."	"Ottimo, ora creiamo il retro del Cavallo della recita..."	很好，现在来制作舞剧中的马的后半部分……	いいぞ、次は「馬のはりぼて（胴）」を作らないと…
Text.PantoEscape.PlayerProximity	Я не можу піти сам!	Ich kann ohne die anderen nicht abhauen!	Je ne peux pas partir sans les autres !	¡No puedo irme sin los demás!	Я не могу бежать без остальных!	Non posso andarmene senza gli altri!	我不能自己一个人离开！ 	仲間を置いてはいけない！
								
Text.SantaEscape.Stage01.Succeed	Треба знайти молоко	Ich muss etwas Milch finden	Je dois trouver du lait	Tengo que encontrar leche	Мне нужно найти молоко	Devo trovare del Latte	我需要找一些牛奶	「牛乳」を手に入れないと…
Text.SantaEscape.Stage01.Fail	Варто зробити фаршовий пиріг	Ich muss einen Mince Pie herstellen	Je dois faire une tarte aux fruits secs	Tengo que crear un pastel de carne	Мне нужно сделать пирог с начинкой	Devo creare un Pasticcio di macinato	我需要做个肉馅饼	「ミンスパイ」を作らないと…
Text.SantaEscape.Stage02.Succeed	Слід виготовити несправжню моркву… яка його обдурить	Ich sollte eine falsche Karotte herstellen … das dürfte ihn reinlegen	Je devrais fabriquer une fausse carotte... pour le duper	Debería crear una zanahoria de mentira... eso le engañará	Мне нужно сделать фальшивую морковку... он не увидит разницы	Dovrei creare una Carota finta... lo trarrà in inganno	我需要做根假胡萝卜……这应该能骗过他	サンタを騙すには「偽ニンジン」を作らないと…
Text.SantaEscape.Stage02.Fail	Треба знайти молоко	Ich muss etwas Milch finden	Je dois trouver du lait	Tengo que encontrar leche	Мне нужно найти молоко	Devo trovare del Latte	我需要找一些牛奶	「牛乳」を手に入れないと…
Text.SantaEscape.Stage03.Succeed	"Нарешті, тепер треба зробити лист Санті та кинути його в камін…"	Zu guter Letzt muss ich einen Brief an den Weihnachtsmann herstellen und ihn in den Kamin legen …	"Enfin, je dois rédiger une lettre au père Noël et la placer dans la cheminée..."	"Por último, tengo que crear una carta a Santa Claus y ponerla en la chimenea..."	"И наконец, мне нужно написать письмо Санта-Клаусу и положить его в камин..."	"Infine, devo creare una Letterina a Babbo Natale e metterla nel caminetto..."	最后，我需要写一封给圣诞老人的信，然后放进壁炉……	あとは「サンタへの手紙」を作って、暖炉に入れておけば…
Text.SantaEscape.Stage03.Fail	Слід виготовити несправжню моркву… яка б його обдурила	Ich sollte eine falsche Karotte herstellen … das dürfte ihn reinlegen.	Je devrais fabriquer une fausse carotte... pour le duper.	Debería crear una zanahoria de mentira... eso le engañaría.	Мне нужно сделать фальшивую морковку... он не увидит разницы.	Dovrei creare una Carota finta... lo trarrà in inganno.	我需要做根假胡萝卜……这应该能骗过他。	サンタを騙すには「偽ニンジン」を作らないと…
								
Text.SantaEscape.Stage01.FirePlace.Succeed	"Добре, тепер я можу залишити йому солодощі…"	"Gut, und jetzt ein paar Leckereien für ihn …"	"Bien ! Maintenant, je peux mettre les confiseries pour lui..."	"Bien, ahora puedo poner dulces para él..."	"Отлично, а теперь можно положить для него угощения..."	"Bene, ora posso preparare delle leccornie per lui..."	好了，现在我能给他准备一些点心了……	よし、次にサンタの食事を置くんだ…
Text.SantaEscape.Stage01.FirePlaceFail	Треба зробити лист Санті та кинути його в камін…	Ich muss einen Brief an den Weihnachtsmann herstellen und ihn in das Feuer legen …	Je dois rédiger une lettre au père Noël et la placer dans le feu...	Tengo que crear una carta a Santa Claus y ponerla en la chimenea...	Мне нужно написать письмо Санта-Клаусу и положить его в огонь...	Devo creare una Letterina a Babbo Natale e metterla nel caminetto...	我需要写一封给圣诞老人的信，然后放进壁炉……	「サンタへの手紙」を作って、暖炉に入れないと…
								
Text.Fireplace.Interact	Надіслати лист Санті	Brief an den Weihnachtsmann schicken	Envoyer la lettre au père Noël	Enviar carta a Santa Claus	Отправить письмо Санта-Клаусу	Invia la Letterina a Babbo Natale	送出给圣诞老人的信	サンタへ手紙を出す
Text.SantaEscape.Interact	Залишити Санті солодощів	Leckereien für den Weihnachtsmann auslegen	Disposer des confiseries pour le père Noël	Colocar dulces para Santa Claus	Положить угощения для Санты	Disponi le leccornie per Babbo Natale	准备圣诞老人的点心	サンタの食事を置く
								
Text.SantaEscape.TooManyPlayers	Я можу зробити це лишень самостійно…	Ich kann das nur allein tun ...	Je ne peux y arriver qu'en solitaire...	Solo puedo hacer esto yo solo...	Я справлюсь только в одиночку...	Devo farlo per conto mio...	我只能靠我自己了…… 	このやり方だと、1人しか脱獄できない…
Text.MonsterEscape.TooFewPlayers	Я не можу зробити це самотужки…	Ich schaffe das nicht alleine ...	Je n'y arriverai pas sans aide...	No puedo hacer esto solo…	Я не справлюсь в одиночку...	Mi ci vuole qualcun altro...	只靠我自己是不可能做到的…… 	1人では脱獄できない…
								
								
								
Text.DLC03.SinglePlayerTip.Name	Перший у списку неслухняних	Oben auf der Liste unartiger Kinder	En haut de la liste des méchants	Los niños más malos de la lista	Первые в списке непослушных	Cima della Lista dei Cattivi	坏孩子名单榜首	監獄いちのいたずらっ子
Text.DLC03.SinglePlayerTip.Desc	"Минулого тижня одну з банд викликали на килим до начальника. Вони вдали, наче нічого не помітили, але на стіні висів перелік «справ», що потрібно зробити, щоби Санта з’явився! На мою думку, шанси, що тут опиниться Санта, м’яко кажучи, мізерні… \n\n Як матимеш змогу, перевір то! Це просто смішно. \n\nО! Коли там будеш… просто озирнися на ті хороми, які начальник собі зробив. З того чудернацького каміну, мабуть, він очікує, що вигулькне Санта… ха!"	"Eine aus der Gang wurde letzte Woche zum Wächter gerufen. Sie tat so, als hätte sie es nicht gesehen, aber da hing eine „To do“-Liste an der Wand, mit Dingen, die man tun muss, um den Weihnachtsmann zum Erscheinen zu bringen! Ich weiß ja nicht, was du denkst, aber die Chance, dass der Weihnachtsmann hier erscheint, ist klein, gelinde gesagt … \n\n Schau sie dir mal an, wenn sich die Gelegenheit ergibt! Es ist urkomisch. \n\nAch, und wenn du da bist, guck dir die Kuschelecke an, die der Wächter für sich eingerichtet hat. Lässt es sich gutgehen, was? Er glaubt wohl, dass der Weihnachtsmann aus diesem schicken Kamin rauskommt. Ha!"	"Une des prisonnières a été appelée dans le bureau du directeur la semaine dernière. Elle a fait semblant de ne pas la voir, mais elle a remarqué une liste de choses à faire affichée au mur. Celle-ci fournissait les instructions pour faire apparaître le père Noël ! Je ne sais pas pour vous, mais je pense qu'il y a très peu de chances que le père Noël vienne nous rendre visite... \n\n Si vous en avez l'occasion, consultez-la ! C'est hilarant. \n\nOh ! Pendant que vous y êtes... Jetez donc un œil au petit nid douillet que s'est fait le directeur. Sympa la vie de riche, pas vrai ? Apparemment, le père Noël est censé surgir de cette jolie cheminée... ah !"	"La semana pasada llamaron a una de la banda para ver al alcaide. ¡Finge no haberla visto, pero en el muro había una lista de “cosas pendientes” que hacer para que Santa Claus aparezca! No sé tú, pero yo creo que no es muy probable que Santa Claus venga a aquí... \n\n ¡Si puedes, ve a echarle un vistazo! Es graciosísima. \n\n¡Oh! Y ya que estás ahí... Échale un vistazo a ese salón tan cómodo que se ha hecho el alcaide. Qué bien vivimos, ¿eh? Será por esa chimenea tan lujosa por donde espera que aparezca Santa Claus... ¡ja!"	"Кое-кому из банды пришлось отправиться к надзирателю на прошлой неделе. На стене был список того, что нужно сделать, чтобы Санта появился, но она сделала вид, что не видела его! Не знаю, как ты, а я считаю, что шансы на появление здесь Санты очень малы, если не сказать больше... \n\n Но прочитать стоит, если шанс выдастся! Это очень смешно. \n\nО! И пока ты здесь... Взгляни, какой славный маленький уголок надзиратель для себя устроил. Интересно посмотреть, как другие живут, да? Наверное, он надеется, что из этого шикарного камина выпрыгнет Санта... Ха!"	"Una della banda è stata convocata dal Direttore la scorsa settimana. Ha finto di non vederla, ma c’era una lista di cose da fare appesa al muro, con un elenco di cose da fare per far comparire Babbo Natale! Non so te, ma io penso che la possibilità che Babbo Natale si faccia vedere qui sia a dir poco risicata... \n\n Se ne hai l’occasione, vai a dare un’occhiata! Fa morire dal ridere. \n\nOh! E già che ci sei... dai un’occhiata a quella bella e comoda sala che il Direttore ha preparato per sé. È così che vive l’altra metà, eh? Quel bel caminetto dev’essere il posto da dove lui spera che sbuchi Babbo Natale... pfff!"	帮会里的一个成员上周被喊去见典狱长了。她装作没看到，但墙上贴着一张‘必做事项’的清单，只有照这个清单完成，圣诞老人才会出现！我不了解你们，但我想圣诞老人出现在这儿的几率简直连渺茫都算不上……\n\n如果你有机会的话，就去试试看吧！超级好笑。\n\n哦！你去那儿的时候……记得去典狱长给他自己建的那个舒服的小休息室里看看。看看另一半人过得日子？他一定想让圣诞老人从休息室里的那个漂亮的壁炉里出现……哈！	先週、仲間のひとりが 所長に呼び出されてさ。  所長室の壁には なんとまあ、 「サンタさんを呼ぶための やることリスト」が 貼ってあったそうだ！ 個人的には、 サンタがこんな場所へ やってくるとはとうてい思えないがね…\n\n機会があったら、 あんたもその目で  確かめてきなよ！ メッチャ笑えるってさ。 \n\nそうだ！ ついでに所長ご自慢の “優雅なリビング”って やつを覗いてくるといい。 所長どのはきっと、 あのどでかい暖炉から サンタが現れると 思ってんだろうなあ… ハッ！
								
Text.DLC03.MultiPlayerTip.Name	Воно позаду тебе! (ДЛЯ БАГАТЬОХ ОСІБ!)	"Da, hinter euch! (Mehrspieler-Tipp)"	Derrière vous ! (astuce multijoueur)	¡Detrás de ti! (Consejo de multijugador)	Оглянись! (Совет для м/п режима)	È dietro di voi! (Consiglio Multigiocatore)	就在你身后！（多人模式提示）	一世一代のクリスマス劇（マルチプレイ）
Text.DLC03.MultiPlayerTip.Desc	"Той начальник — один із розчарованих творчих натур. Він планував пантоміму протягом місяців, найняв якогось моднявого постановника, накупив купу реквізиту. \n\n Коли постановник почув про технічну шахту, на якій побудована сцена, звелів зробити до неї люк… Чув я, що він хоче звідти випустити Джина. Хай там як, але ся шахта веде поза в’язницю… До неї отримає доступ кожен, хто матиме роль у пантомімі... \n\nНа щастя, постановник все ще шукає в’язнів, готових одягнутися в коня, а також тих, хто гратиме на гралах під час вистави…"	"Der Wächter gehört zu der Sorte frustrierter Künstler. Plant hier schon seit Monaten ein Weihnachtsspiel, mit teurem Produzenten und vielen Requisiten. \n\n Dieser Produzent hat gehört, dass sich unter der geplanten Bühne ein Wartungsschacht befindet, und bestand darauf, dass eine Luke gebaut wird … Ich glaube, er will da einen Dschinn rausspringen lassen oder so. Wie auch immer. Der Wartungsschacht führt direkt aus dem Gefängnis raus. Jeder, der eine Rolle im Weihnachtsspiel hat, hat Zugang zur der Luke … \n\n Zum Glück sucht der Produzent immer noch nach Insassen, die bereit sind, sich als Pferd zu verkleiden, und andere, die während der Aufführung Instrumente spielen …"	"Ce directeur est du genre créateur frustré. Ça fait des mois qu'il organise un spectacle de Noël. Il a engagé un producteur de renom et a fait faire des tas d'accessoires. \n\n Ce producteur a entendu dire qu'une conduite d'entretien se trouve sous l'endroit où la scène va être construite. Il a insisté pour qu'une trappe soit créée pour y accéder... Il paraît qu'il va en faire surgir un génie. Enfin bref... Cette conduite d'entretien mène tout droit hors de la prison... Tous ceux qui décrochent un rôle dans ce spectacle auront accès à la trappe... \n\n Heureusement, le producteur est encore à la recherche de prisonniers pour jouer des chevaux et pour jouer d'instruments lors de la représentation…"	"Ese alcaide es un artista frustrado. Han estado planeando la obra durante meses, han contratado a un productor de lujo y han hecho un montón de utilería. \n\n Ese productor se ha enterado de que hay un conducto de mantenimiento donde se va a construir el escenario y ha insistido en que se construya una trampilla para dar acceso a él... He oído que va a hacer que aparezca un genio. Bueno, pues el conducto de mantenimiento lleva a la prisión... Cualquiera que tenga un papel en la obra tendrá acceso al conducto... \n\n Por suerte, el productor todavía está buscando a presos dispuestos a vestirse de caballo, y a tocar instrumentos durante la obra..."	"Этот надзиратель — беспокойная творческая личность. Они уже несколько месяцев собираются устроить здесь пантомиму: наняли какого-то знаменитого продюсера, сделали кучу декораций. \n\n Этот продюсер узнал, что там, где возведут сцену, есть технологический колодец, и потребовал обеспечить доступ к нему через люк... Говорят, что оттуда будет появляться джинн. Короче говоря, по этому технологическому колодцу можно уйти из тюрьмы... Доступ к люку будет у всех, кто участвует в пантомиме... \n\n К счастью, продюсер всё еще разыскивает заключенных, которые могут сыграть лошадь, и тех, кто будет играть на музыкальных инструментах во время представления…"	"Quel Direttore è uno di quei tipi creativi frustrati. Sono mesi che stanno preparando una recita, qui: hanno ingaggiato un famoso produttore e hanno fabbricato un sacco di oggetti di scena. \n\n Quel produttore ha sentito parlare di un tunnel di manutenzione sotto il posto in cui sarebbe stato costruito il palcoscenico, e ha insistito che, per potervi accedere, venisse costruita una botola... Si dice che voglia far spuntare un Genio da lì. Comunque, quel tunnel di manutenzione porta direttamente fuori dalla prigione... Chiunque otterrà un ruolo nella recita potrà accedere alla botola... \n\n Per fortuna il produttore sta ancora cercando dei detenuti che siano disposti a vestirsi da cavallo e altri che suonino nell’orchestra durante lo spettacolo..."	那个典狱长是那种想法很奇葩的家伙。他们策划了好几个月要搞一出舞剧，请了个挺有名的制作人，还做了一堆道具。 \n\n 那个制作人听说要建舞台的地方有一条维护通道之后，坚持要在上面开一个舱口……我听说他准备让一个鬼怪从里面跳出来。话说回来，这条维护通道直通监狱外……谁要是能在舞剧里扮演一个能进入这个舱口的角色…… \n\n 幸运的是制作人还在招募愿意扮演马的囚犯，还需要一些在表演时演奏音乐的……	ここの所長は承認欲求の カタマリみたいな、 芸術家タイプってやつでね。 クリスマスへ向けて 何か月も前から、 気取った演出家を雇い、 小道具を作らせて、 パントマイム劇を 準備してきたんだ。 \n\nなんでも あのステージの下には 整備用のトンネルがあって、 演出家どのは そこからランプの精霊が ポン！と 登場できるよう、 ハッチを作らせたとか… とにかくまあ、 あの整備用トンネルは 刑務所の外へと 通じていて… 劇の出演者なら誰でも そのハッチを 使えるってわけさ…\n\nあんたにとっては幸いなことに、 劇の出演者は 今も足りてない。 演出家どのが 馬役の囚人やら、 楽器を演奏するミュージシャンやらを 募ってるぜ…
								
Text.Menu.DLCName03	Сантовий трус	Santa’s Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	サンタの持ち物検査
Text.Menu.DLCDescription03	"Ця новітня в’язниця має все: сучасне обладнання, технологічні заходи безпеки… і відверто артистичного наглядача, що більше переймається постановкою феєричної пантоміми, ніж добробутом своїх арештантів. Придивіться до безглуздих декорацій, і можливість утечі сама впаде вам у вічі!"	"Dieses moderne und saubere Gefängnis hat einfach alles: topaktuelle Ausrüstung, Hightech-Sicherheitsvorkehrungen … und einen theaterliebenden Wächter, dem es wichtiger ist, ein pompöses Weihnachtsspiel aufzuführen, als sich um das Wohlergehen seiner Insassen zu kümmern."	"Cette prison moderne et propre a tout ce qu'il faut : un équipement à la pointe, des mesures de sécurité dernier cri... et un directeur amateur de théâtre plus préoccupé par l'organisation d'un spectacle de Noël extravagant que par le bien-être de ses prisonniers. Si vous parvenez à voir au-delà des décorations tape-à-l'œil, une opportunité d'évasion pourrait se présenter !"	"Esta prisión limpia y moderna lo tiene todo: equipamiento puntero, medidas de última tecnología... y un alcaide con aires de artista, más preocupado por crear una obra extravagante que por el bienestar de los presos. ¡Mira más allá de las decoraciones horteras y verás una oportunidad de escapar!"	"В этой современной и чистой тюрьме есть всё, что душе угодно: самое современное оборудование, высокотехнологичные меры безопасности... и одержимый театром надзиратель, который больше беспокоится о постановке экстравагантной пантомимы, чем о благополучии заключенных."	"Questa prigione moderna e pulita ha tutto: equipaggiamento all’avanguardia, misure di sicurezza altamente tecnologiche... e un Direttore esageratamente teatrale che si preoccupa di allestire una recita stravagante piuttosto che del benessere dei suoi detenuti."	这座干净整洁的现代化监狱里里应有尽有：顶尖的艺术设施、高科技的安全措施……还有一名满腹诗书的典狱长。比起囚犯的身体健康，典狱长更关心的是能否搞出一场豪华的舞剧演出。留心这些俗气的装饰，就可能发现逃脱的机会！	最新鋭の設備や機材、 ハイテクを駆使した セキュリティと、 この清潔感あふれる モダンな 刑務所には すべてがそろっている。 もっとも、演劇マニアの所長どのは、 囚人たちの幸せなどそっちのけで、 大金を注ぎ込んだ芝居の成功に 執念を燃やしている始末… 安っぽいクリスマスツリーの奥で今、 自由への扉が開かれようとしている！
								
Text.Frontend.DLC03.Name	Сантовий трус	Santa’s Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	サンタの持ち物検査
Text.Frontend.DLC03.Description	?????	?????	?????	?????	?????	?????	?????	？？？？？
								
Text.Frontend.DLC03.Upsell	" То є пора доброї волі… насолоджуйтеся цією БЕСПЛАТНОЮ святковою в’язницею! Погода надворі жахлива, але й наглядачі далеко не в захваті… Одягайтеся тепліше і поводьтеся якнайліпше. Плануйте свої ходи, стежте за вартою і розкривайте свою скриньку трюків, аби втекти із цієї кумедної в’язниці!"	" Es ist die Zeit der Geschenke … Viel Spaß mit diesem festlichem GRATIS-Gefängnis! Ist so kalt der Winter … doch die Wärter sind auch alles andere als angenehm. Zieh dich warm an und leg dein bestes Verhalten an den Tag. Plane dein Vorgehen, hüte dich vor den Wärtern und packe deine Trickkiste aus, um diesem gemütlichem Gefängnis zu entkommen!"	" Vive le vent, vive le vent d'hiver... Profitez de cette prison festive GRATUITE ! La météo est mauvaise, tout comme les gardes... Couvrez-vous bien et soyez sage. Organisez vos déplacements, faites attention aux gardes et déballez tout votre arsenal pour vous évader de cette prison joviale !"	" Es la época de la generosidad... ¡disfruta de esta prisión GRATIS! Ahí fuera hace un frío mortal, pero los guardias te tratan fatal... Arrópate bien, no mires a quién y compórtate fenomenal. ¡Planea tus movimientos, ten cuidado con los guardias y abre tu caja de trucos para escapar de esta jaula jovial!"	" Наступило время подарков... Вам точно понравится эта БЕСПЛАТНАЯ праздничная тюрьма! Погода снаружи ужасна, а охрана далеко не прекрасна... Закутайтесь потеплее и ведите себя хорошо. Планируйте свой каждый шаг, берегитесь охранников и готовьте все свои трюки, чтобы сбежать из этой веселой тюрьмы!"	" È la stagione dei buoni sentimenti... goditi questa prigione natalizia GRATUITA! Là fuori il tempo è terribile, ma le guardie sono tutto fuorché piacevoli... Copriti bene e comportati meglio che puoi. Pianifica le tue mosse, fai attenzione alle guardie e scarta il tuo regalo fatto di trucchi per fuggire da questa festosa prigione!"	 表达善意的时候到了……享受这个免费的节日监狱吧！外面的天气很可怕，但这里的守卫可也不怎么讨喜……穿得暖和点，然后表现好点。计划好你的行动，小心守卫，开动你那满是鬼点子的脑筋来逃出这座可笑的监狱吧！	クリスマスは善意の季節… お祭りムード一色の 冬の刑務所を、 なんと無料でお楽しみあれ！ 雪が降ろうが 槍が降ろうが、 看守たちは今日もご機嫌ナナメ。 ここは暖かい毛布に くるまって、 いい子に しているのが得策だ。 そしてこっそり 作戦を練り、 鬼のいぬ間に びっくり箱を 開け放って、 この陽気な刑務所を 抜け出してやろう！
								
								
Text.Player.EmptyContainer	Тут пусто!	Der Container ist leer!	Le conteneur est vide !	¡El contenedor está vacío!	Контейнер пуст!	Il contenitore è vuoto!	箱子是空的！	コンテナが空だ！
								
Text.Prison.DLC03	Сантовий трус	Santa’s Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	Santa's Shakedown	サンタの持ち物検査
								
EscapeMethods.DLC03_Single	Перший у списку неслухняних	Oben auf der Liste unartiger Kinder	En haut de la liste des méchants	Los niños más malos de la lista	Первые в списке непослушных	Cima della Lista dei Cattivi	坏孩子名单榜首	監獄いちのいたずらっ子
EscapeMethods.DLC03_Multi	Воно позаду тебе!	Hinter dir!	Derrière vous !	¡Detrás de ti!	Оглянись! Сзади!	È dietro di te!	就在你身后！	一世一代のクリスマス劇
								
								
Text.IntroCutscene.A	Я гадав, що закінчу сьогодні до обіду…	Ich hätte schon heute Mittag fertig sein sollen …	J'aurais dû finir pour le déjeuner d'aujourd'hui...	Tendría que haber acabado antes de comer...	"Предполагалось, что я закончу сегодня к обеду..."	Oggi avrei dovuto finire il turno a pranzo...	我应该在今天午饭时就完成的……	今日はお昼で上がりだったのに…
Text.IntroCutscene.B	СПАСИБІ	DANKE	MERCI	GRACIAS	СПАСИБО	GRAZIE	感谢	お疲れさん
Text.IntroCutscene.C	Переклики проводяться тут	Der Appell wird hier abgehalten	C'est ici qu'a lieu l'appel.	Aquí hay pase de lista	Здесь проводится перекличка	Qui si svolge l’Appello	在这里进行囚犯点名	点呼はここで行う
Text.IntroCutscene.D	Не давай цим милим прикрасам водити себе за носа…	Lass dich nicht von der kitschigen Deko täuschen …	Ne te laisse pas duper par les décors mignons...	No dejes que los adornos te engañen...	И пусть вас не обманывают эти милые украшения...	Non lasciarti ingannare dagli addobbi sdolcinati...	别让这些看上去可爱的装饰骗了你……	監内はクリスマスムード一色だが…
Text.IntroCutscene.E	Ми випишемо качелі тим, хто не з’явиться	"Wir hauen dich um, wenn du nicht aufkreuzt"	Nous te tabasserons si tu ne viens pas.	Te daremos una paliza si no apareces	"Мы вас отлупим, если не пропустите перекличку"	Te le suoneremo se non ti presenti	如果你点名的时候没出现的话，我们就会揍扁你	点呼をさぼれば、ぶん殴ってやるぞ
Text.IntroCutscene.F	Затямив?	Verstanden?	Compris ?	¿Entendido?	Ясно?	Capito?	明白了吗？	いいな？
Text.IntroCutscene.G	Можеш помітити, що тренажери назовні	"Es ist euch vielleicht aufgefallen, dass die Fitnessraum-Ausrüstung draußen liegt"	L'équipement de sport se trouve désormais à l'extérieur.	Verás que el equipamiento del gimnasio está fuera	"Вы увидите, что все тренажеры сейчас на улице"	Noterete che la Attrezzatura da palestra è all’esterno	你会发现体育馆设备都在外面	ご覧のとおり、ジムの設備は野ざらしだ
Text.IntroCutscene.H	Начальник «видозмінив» спортзал…	Der Wächter hat die Sporthalle „umfunktioniert“ …	Le directeur a « reconverti » notre salle de sport...	El alcaide ha “reutilizado” nuestra sala de deportes...	Надзиратель предназначил спортзал для другой цели...	Il Direttore ha “destinato ad altro” la nostra palestra...	典狱长将我们的运动馆‘征作他用’了……	所長がスポーツルームを“改良”したんでね…
Text.IntroCutscene.I	Це наш передовий тренажерний зал	Das ist unserer hochmoderner Fitnessraum	Voici notre gymnase à la pointe.	Este es nuestro gimnasio puntero	Это наш великолепный гимнастический зал	Questa è la nostra palestra all’avanguardia	这就是我们的设施一流的健身馆了	ここは元々最新鋭のジムだったが…
Text.IntroCutscene.J	Наразі наш начальник кличе його як…	Oder wie der Wächter ihn derzeit nennt …	"À l'heure actuelle, notre directeur l'appelle..."	El alcaide lo ha renombrado como...	Который сейчас наш надзиратель называет...	Al momento il nostro Direttore la chiama...	现在被典狱长用来当做……	現在はわれらが所長いわく…
Text.IntroCutscene.K	"«Глядовище»"	„Das Theater“	« Le théâtre ».	"""El teatro"""	Театром.	“Il Teatro”	‘剧院’	“劇場”となっている
Text.IntroCutscene.L	Начальник у цю пору року вельми сповнений ентузіазмом…	Der Wächter freut sich sehr auf diese Jahreszeit …	Le directeur est toujours surexcité à cette période de l'année...	Al alcaide le entusiasma esta época del año...	Надзиратель обожает это время года...	Il Direttore è davvero entusiasta di questo periodo dell’anno...	典狱长非常热衷于每年的这个时候……	所長はこの時期、異様に盛り上がるお方でね…
Text.IntroCutscene.M	Ми навіть залучили якогось постановника, аби провести постановку	Wir haben sogar irgendeinen Theaterproduzenten für dieses Stück angeheuert	Nous avons même engagé un producteur de théâtre pour tout organiser.	Incluso tenemos a un productor de teatro para dirigirlo todo	"Мы даже наняли какого-то театрального продюсера, чтобы он тут всем заправлял"	Abbiamo perfino fatto entrare un produttore teatrale per fargli gestire il tutto	我们甚至找来了一个戏剧作家来负责这件事	わざわざ演出家まで雇って、劇を行うという熱の入れようだ
Text.IntroCutscene.N	Написали якусь недолугу історію про коня, що розмовляє	Er hat irgendeine langweilige Geschichte über ein sprechendes Pferd geschrieben	Et écrit une histoire idiote à propos d'un cheval qui parle.	Han escrito una historia patética sobre un caballo	И написали какую-то дурацкую историю про говорящую лошадь	Ha scritto una storia patetica su un cavallo parlante	写了一篇无聊的故事，主角是一匹会说话的马	しゃべる馬が主役の三流芝居らしいが
Text.IntroCutscene.O	ДУМАЙ! Неначе глядач…	DENKE! Wie das Publikum …	IL FAUT PENSER ! comme le public...	¡PIENSA! Como la audiencia...	ДУМАЙ! Как зрители...	PENSA! Come il pubblico...	思考！代入观众的想法……	考えろっ！観客のように…
Text.IntroCutscene.P	СТАНЬ ГЛЯДАЧЕМ	WERDE ZUM PUBLIKUM	DEVENIR LE PUBLIC !	SÉ LA AUDIENCIA	СТАНЬ ЗРИТЕЛЯМИ	DIVENTA IL PUBBLICO	成为观众	観客になったつもりでっ！
Text.IntroCutscene.Q	А це офіс начальника… 	Das ist das Wächterbüro … 	Voici le bureau du directeur… 	Esta es la oficina del alcaide… 	Это офис надзирателя... 	Questa è la Direzione... 	这就是典狱长办公室…… 	ここが所長室だ…
Text.IntroCutscene.R	У нього є гарненька затишна кімнатка для відпочинку	Er hat sich seine nette Kuschelecke eingerichtet	Il a un joli petit nid douillet.	Se ha hecho un salón muy acogedor	Он устроил себе славный маленький уголок...	Il Direttore si è procurato proprio una bella saletta comoda	他给自己搞了一个很棒很舒服的小休息室	中には実に快適なリビングがある
Text.IntroCutscene.S	Мій список бажаного нарешті закінчено! 	Meine Weihnachtsliste ist endlich fertig! 	Ma liste de Noël est presque terminée ! 	¡He acabado mi lista de Navidad! 	Мой список подарков Рождество наконец-то закончен! 	Finalmente la mia lista di Natale è finita! 	我的圣诞节清单终于完成了！ 	ついにクリスマスの“欲しいものリスト”が完成したぞ！
Text.IntroCutscene.T	Назовні у нас…	Draußen ist …	"À l'extérieur, nous av..."	Fuera tení...	А снаружи у на...	E qua fuori abbia...	在外面我们有……	屋外には…ハ…ハ…
Text.IntroCutscene.U	*БЗ-З-З-З*	*BZZZZT*	*BZZZZT*	*BZZZZ*	*БЗЗЗЗЗТ*	*BZZZZZ*	*铃铃铃铃铃*	ハックション！
Text.IntroCutscene.V	"Тільки поглянь, я нарешті можу піти додому…"	Na sieh an. Ich kann endlich nach Hause …	"Eh bien, je peux enfin rentrer chez moi..."	"Vaya, vaya. Ya me puedo ir a casa..."	"Вы только посмотрите, я наконец-то могу отправиться домой..."	"Ma guarda un po’, finalmente posso andare a casa..."	瞧啊，我终于能回家了……	こりゃカゼだな。 やっと家に帰れる…
Text.IntroCutscene.w	Ем… агов?	Äh … hallo?	Euh... Il y a quelqu'un ?	Eh... ¿diga?	Эм... эй?	Ehm... ehilà?	呃……你好？	ええと…もしも～し？
								
Text.GenericCutscene.A	Він не міг далеко втекти!	Sie können nicht weit gekommen sein!	Ils n'ont pas pu aller bien loin !	¡No pueden estar lejos!	Они не могли далеко уйти!	Non possono essere lontani!	他们不可能跑远的！	まだ近くにいるはずだ～！
Text.GenericCutscene.B	Хе-хе-хе…	Hehehe …	Héhéhé…	"Je, je, je..."	Хе-хе-хе...	Eheheh...	呵呵呵……	しめしめ…
								
Text.MPCutscene.A	Браво!	Bravo!	Bravo !	¡Bravo!	Браво!	Bravi!	太棒了！	ブラボー！
