Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
Text.Quest.SmokeAndMirrors.Name	Дим і дзеркала	Rauch und Spiegel	Poudre aux yeux	Humo y espejos	Дым и зеркала	Fumo e specchi	烟雾和镜子	巧妙なトリック
Text.Quest.SmokeAndMirrors.Desc	"Мій помічник утік разом з одним із гімнастів... Я, може, й всевидющий, але такого не передбачав… Треба, щоби ти взяв опудало, яке було як їхній двійник для одного з моїх фокусів, і позбувся… воно мені більше не знадобиться... "	"Mein Assistent ist mit einem der Turner abgehauen ... Ich mag zwar ein Hellseher sein, aber das hab ich nicht kommen sehen … Du musst den Dummy holen, den ich immer in einem meiner Tricks als sein Double benutzt habe, und ihn loswerden … Ich brauche ihn nicht länger ... "	"Mon assistant a disparu avec l'un des gymnastes… J'ai beau être doué de seconde vue, je n'avais pas prévu ça… J'ai besoin de toi pour récupérer le mannequin que j'utilisais pour les doubler dans l'un de mes tours et t'en débarrasser… Je n'en aurai plus besoin… "	"Mi asistente ha huido con una de las gimnastas... Puede que sea clarividente, pero no lo vi venir... Necesito que cojas el muñeco que utilizaba como doble para uno de mis trucos y lo tires... Ya no lo voy a necesitar. "	"Моя помощница сбежала с гимнастом... Конечно, я занимаюсь предвидением, но этого мне предвидеть не удалось... Найди манекена, который изображал ее во время одного из фокусов, и уничтожь его, он мне больше не нужен... "	"Il mio Assistente è fuggito con una delle Ginnaste... Sarò anche un veggente, ma non mi ero accorto di nulla... Ho bisogno che mi procuri il Manichino che stavo usando, per sostituirli in uno dei miei numeri. Poi potrai disfartene, perché non ne avrò più bisogno... "	我的助理和一个体操运动员私奔了…… 我或许是个预言家， 但我从未预见到这样的情况到来…… 我需要你去拿到我表演时用作他们替身的假人并处理掉它…… 因为我不再需要它了……  	アシスタントが曲芸師と 逃げやがってさ… オレの千里眼でも こいつだけは見抜けなかった… すまんが、 オレがトリックで 使ってた 影武者のダミー人形を、 処分しといてくれないか… もう必要なさそうなんでね…
Text.Quest.SmokeAndMirrors.FirstObjective	Знайдіть та знищте пред. $ItemToDestroy1 перс. $QuestGiver	Besorge und zerstöre $ItemToDestroy1 (gehört $QuestGiver)	Retrouver et détruire $ItemToDestroy1 pour $QuestGiver	Recupera y destruye: $ItemToDestroy1 de $QuestGiver.	"$QuestGiver хочет, чтобы вы нашли и уничтожили $ItemToDestroy1"	Recupera e distruggi $ItemToDestroy1 di $QuestGiver	回收并毁掉 $QuestGiver 的 $ItemToDestroy1 	$QuestGiver の $ItemToDestroy1 を入手し、処分する
Text.Quest.SmokeAndMirrors.Pt2.Desc	"Я наметикував нову ідею для моєї крайньої ілюзії! Зухвалий фіґель, що кидає виклик уявленням глядачів про те, що можливо! Я зникну крізь стіну, повністю безперешкодно. Прошу, змайструй мені несправжній блок стіни для моїх тренувань."	"Ich habe ein Konzept für meine neueste Illusion entworfen! Ein gewagtes Kunststück, das die bloße Vorstellung des Publikums darüber, was möglich ist, herausfordert! Ich werde völlig ungehindert durch eine Wand verschwinden. Bitte stelle mir einen Falschen Mauerstein her, damit ich anfangen kann, zu üben."	"J'ai trouvé un concept pour ma dernière illusion ! Une prouesse audacieuse qui fera douter le public de tout ce qu'il croit possible ! Je vais disparaître à travers un mur, sans rencontrer aucun obstacle. Fabrique-moi un faux pan de mur pour que je commence à m'entraîner, s'il te plaît."	"¡He ideado un modelo para un nuevo espejismo! ¡Una audaz proeza que desafiará las ideas concebidas de la audiencia sobre lo imposible! Desapareceré por un muro sin problema alguno. Por favor, crea un bloque falso para que pueda empezar a practicar."	"Мне удалось придумать идею для нового фокуса! Рискованный трюк, после которого публика задумается о пределах человеческих возможностей! Я беспрепятственно пройду сквозь стену. Сделайте мне фальшивый стенной блок, и я начну практиковаться."	"Ho avuto un’idea per la mia ultimissima illusione! Un’intrepida impresa per sfidare le leggi dell’impossibile! Sparirò attraverso un muro, in assoluta scioltezza. Crea un Mattone finto così posso iniziare a esercitarmi."	我已经对我看到的最新幻象有了概念！ 一个能够挑战观众的想法的大胆壮举， 一切皆有可能！ 我会从墙里消失， 完全不受阻碍。 拜托了， 请为我制作一面假墙吧， 这样我就可以开始练习了。	史上最高のイリュージョンを 思いついたぞ！ 観客の常識をぶち破る、 大胆不敵なトリックを！ そうとも、 幽霊みたいに するっと 壁を通り抜けてやるのさ。 そこで練習用の 「偽ブロック」を作ってくれないか？
Text.Quest.SmokeAndMirrors.SecondObjective	Змайструйте пред. $ItemToCraft та віднесіть перс. $DeliverTo	Fertige „$ItemToCraft“ und gib das $DeliverTo	Fabriquer un $ItemToCraft et le donner à $DeliverTo	Crea un/a $ItemToCraft que entregar a $DeliverTo.	Изготовить: $ItemToCraft. Передать: $DeliverTo	Crea $ItemToCraft per $DeliverTo	制作 $ItemToCraft 并将其交给 $DeliverTo 	$ItemToCraft を作って、$DeliverTo に届ける
Text.Quest.SmokeAndMirrors.Pt3.Desc	"I have been instructed to ‘mingle’ by $CombatTarget... I should be taking centre stage, not performing card tricks in the car park! However… my pay is frozen until I adhere, alas. Well, why don’t you craft a Baseball Bat and show $CombatTarget the ‘Magically appearing face bruises’ Trick!"	"Ich wurde von $CombatTarget angewiesen, zu ‚mischen‘ ... Ich sollte im Mittelpunkt stehen, nicht Kartentricks auf dem Parkplatz vorführen! Wie auch immer … meine Bezahlung ist leider eingefroren, bis ich mich dran halte. Nun, warum stellst du nicht einen Baseballschläger her und zeigst $CombatTarget den ‚Wie von Zauberhand auftauchende Gesichtsverletzungen‘-Trick?"	"$CombatTarget m'a demandé de me « rapprocher des gens »… Je devrais être sur le devant de la scène au lieu de faire des tours de cartes dans le parking ! Mais… ma paye est gelée jusqu'à ce que j'accepte, hélas. Pourquoi n'irais-tu pas fabriquer une batte de baseball pour montrer à $CombatTarget le tour des « bleus sur le visage qui apparaissent comme par magie » ?"	"$CombatTarget me enseñó a ""relacionarme""... ¡Debería estar ocupando el centro del escenario, no haciendo trucos de cartas en el aparcamiento! En fin... por desgracia, si no obedezco, no cobraré. ¿Por qué no creas un Bate de béisbol y le enseñas a $CombatTarget el truco de la ""aparición mágica de moratones en la cara""?"	"Мне велели проучить человека по имени $CombatTarget... Мне нужно стоять на сцене, а не показывать карточные фокусы на парковке! Однако... Моя зарплата будет заблокирована, пока я не повинуюсь, увы. Надеюсь, ты сделаешь бейсбольную биту и покажешь человеку по имени $CombatTarget фокус под названием «Волшебные синяки, непостижимым образом появившиеся на лице»!"	"$CombatTarget mi ha ordinato di ‘mescolarmi’ con la gente... Dovrei esibirmi al centro del palcoscenico, non in un parcheggio con miseri trucchi con le carte! Però... ahimè, la mia paga resterà congelata finché non farò come mi dice. Beh, perché non crei una Mazza da baseball e mostri a $CombatTarget il trucco ‘Lividi in faccia che appaiono magicamente’?"	我已经被 $CombatTarget 指导去 “交往”…… 我应该站在舞台中央， 而不是在停车场表演纸牌魔术！ 然而…… 直到我遵循规则为止， 我的薪水都将处于冻结状态， 唉。 好吧， 为什么你不去做一个网球球拍来向 $CombatTarget 展示一下 “脸部挫伤魔术” 呢！	$CombatTarget の野郎が、 もっと“ファンと交流しろ”って言うんだ… メインステージに 立つんじゃなく、 駐車場で トランプマジックを 披露しろってな！ 言うとおりにしないと 給料は払ってもらえないし… あんたに「野球バット」は 作れないかな？ $CombatTarget の野郎に “顔中にアザが浮かんでくる” マジックを見せてやってくれ！
Text.Quest.SmokeAndMirrors.ThirdObjective	Дайте прочухана перс. $CombatTarget, використовуючи пред. $ItemToCraft	Verprügele $CombatTarget mit „$ItemToCraft“	Battre $CombatTarget avec $ItemToCraft	Da una paliza a $CombatTarget con: $ItemToCraft.	Избить цель: $CombatTarget. Орудие: $ItemToCraft	Picchia $CombatTarget con $ItemToCraft	用 $ItemToCraft 教训 $CombatTarget	$CombatTarget を $ItemToCraft でぶちのめす
								
								
Text.SPCannon.Interact	Полагодити людську гармату	Repariere Menschenkanone	Réparer le canon humain	Arreglar el cañón humano	Починить аттракцион «Человек-ядро»	Ripara il Cannone umano	修复人体大炮	人間大砲を修理する
Text.SPCannon.Stage01.Succeed	Тепер слід замінити запускач…	Ich sollte den Abschussmechanismus hier drin auswechseln …	Je devrais remplacer le mécanisme de lancement…	Debería cambiar el mecanismo de lanzamiento...	Здесь нужно заменить пусковой механизм...	Qui bisogna sostituire il Meccanismo di lancio...	我应该用这个来替换内部的发射装置…… 	この中の「発射機構」を交換しないと…
Text.SPCannon.Stage01.Fail	Знадобиться лапка, щоби полагодити це…	"Ich brauche ein Brecheisen, um ihn zu reparieren …"	Il me faut un pied-de-biche pour réparer cet engin…	Necesitaré una palanca para arreglar esto...	"Мне нужен лом, чтобы починить эту штуку..."	Mi serve un Piede di porco per sistemare questa roba...	我需要一个撬棍来修好这个东西…… 	修理するには「バール」が必要だ…
Text.SPCannon.Stage02.Succeed	Майже є! Тепер потрібен якийсь захист!	Fast geschafft! Ich brauche nur ein wenig Schutz!	Bientôt prêt ! Il ne me manque plus qu'une protection !	¡Ya casi está! ¡Necesito un poco de protección!	Почти готово! Только мне нужна защита...	Ci siamo quasi! Mi servono delle protezioni!	就快准备好了！ 我只是需要一些保护！ 	もう少しだ！あとは安全具さえあれば！
Text.SPCannon.Stage02.Fail	Потрібно змайструвати саморобний запускач…	Ich muss ein provisorischen Werfer herstellen ...	Je dois fabriquer un lanceur de fortune…	Tengo que crear un lanzador improvisado...	Мне нужно смастерить самодельную пусковую установку...	Devo creare un Mortaio di fortuna...	我需要制作一个临时发射器…… 	「簡易ランチャー」を作らないと…
Text.SPCannon.Stage03.Succeed								
Text.SPCannon.Stage03.Fail	Варто зробити саморобний шолом. Безпека передусім!	Ich sollte einen provisorischen Helm herstellen. Sicherheit geht vor!	Je devrais fabriquer un casque de fortune. La sécurité avant tout !	Debería crear un casco improvisado. ¡La seguridad es lo primero!	Мне нужно смастерить самодельный шлем. Безопасность превыше всего!	Dovrei creare un Casco di fortuna. La sicurezza prima di tutto!	我应该制作一个临时头盔。 安全第一！ 	「簡易ヘルメット」を作らないと。 安全第一だ！
Text.SPCannon.TooManyPlayers	Я можу втекти так лише сам!	Ich kann das nur allein tun ...	Je ne peux y arriver qu'en solitaire...	Solo puedo hacer esto yo solo...	Я справлюсь только в одиночку...	Devo farlo per conto mio...	我只能靠我自己了……  	この脱獄は1人でしかできない！
								
Text.MPElephant.Stage01.Succeed								
Text.MPElephant.Stage01.Fail	"Спершу треба відімкнути ворота, слон не пройде крізь них!"	"Wir müssen zuerst das Tor öffnen, der Elefant wird da nicht durchpassen!"	Nous devons d'abord ouvrir la porte ou l'éléphant ne passera pas !	"¡Primero tenemos que abrir la puerta, el elefante no puede pasar!"	"Сначала надо открыть ворота, слон сквозь них не пройдет!"	"Prima dobbiamo aprire il cancello, l’Elefante non ci passa!"	大象没办法过来， 我们需要先打开大门！ 	最初にゲートを開けないと、ゾウが外へ出られない！
Text.SantaEscape.Stage02.Succeed								
Text.MPElephant.Stage02.Fail	Миша змусила би цього слона рухатись…	Eine Maus würde diesen Elefanten zum gehen bewegen …	Une souris pourrait faire bouger cet éléphant…	Podremos hacer que el elefante se mueva con un ratón...	Мышь могла бы заставить слона двигаться...	Un topo smuoverebbe quest’elefante...	一只老鼠会让这头大象动起来…… 	ネズミがいれば、このゾウを動かせるかも…
								
Text.MPElephant.Stage01.Gate.Succeed	"А тепер треба зрушити слона…"	"Nun, um diesen Elefanten zu bewegen …"	"Maintenant, pour faire bouger cet éléphant…"	"Ahora, para hacer que el elefante se mueva..."	А теперь надо заставить слона двигаться...	"Quindi, per muovere l’Elefante..."	现在，去让那头大象动起来…… 	さあ、あのゾウを動かすには…
Text.MPElephant.Stage01.Gate.Fail	Потрібні ключі від вольєрів, щоби це відімкнути…	"Wir brauchen den Gehegeschlüssel, um dieses Tor zu öffnen …"	Il nous faut la clé de l'enclos pour ouvrir la porte…	Necesitaremos la llave del recinto para abrir esta puerta...	"Нужен ключ от вольера, чтобы открыть эти ворота..."	Ci servirà la chiave del recinto per aprire questo cancello...	我们需要围场钥匙来打开这道门…… 	このゲートを開けるには「檻のカギ」が必要だ…
								
								
Text.Cannon.TooManyPlayers	Я можу втекти так лише сам…	Ich kann das nur allein tun ...	Je ne peux y arriver qu'en solitaire...	Solo puedo hacer esto yo solo...	Я справлюсь только в одиночку...	Devo farlo per conto mio...	我只能靠我自己了……  	この脱獄は1人ではできない…
Text.Elephant.TooFewPlayers	Я не можу зробити цього самотужки…	Ich schaffe das nicht alleine ...	Je n'y arriverai pas sans aide...	No puedo hacer esto solo…	Я не справлюсь в одиночку...	Mi ci vuole qualcun altro...	只靠我自己是不可能做到的……  	この脱獄は1人ではできない…
								
Text.Elephant.PlayerProximity	Я не можу піти без інших!	Ich kann ohne die anderen nicht abhauen!	Je ne peux pas partir sans les autres !	¡No puedo irme sin los demás!	Я не могу бежать без остальных!	Non posso andarmene senza gli altri!	我不能自己一个人离开！  	仲間がそろうまで脱獄できない！
								
Text.EnclosureGate.Interact	Відімкнути ворота	Tor öffnen	Ouvrir la porte	Abrir puerta	Открыть ворота	Apri cancello	打开门	ゲートを開く
Text.Elephant.Interact	Взаємодіяти	Handeln	Interagir	Interactuar	Задейств.	Interagisci	互动	調べる
								
								
Text.Guiseppe.Prefix	$name, що літає	Der Fliegende $name	$name l’homme volant	$name volante	$name будет летать	"$name, l’essere volante"	飞翔的 $name	空飛ぶ$name
								
&Text.Guard.DLC04.Prefix	$name, що дивує	Der Erstaunliche $name	L’admirable $name	Impresionante $name	$name будет вас потрясать	Strabiliante $name	惊艳的 $name	驚異の$name
&Text.Guard.DLC04.Prefix	$name, що чарує	Der Fantastische $name	L’extraordinaire $name	Sensacional $name	$name — это просто фантастика	Formidabile $name	奇妙的 $name	華麗なる$name
&Text.Guard.DLC04.Prefix	$name, що приголомшує	Der Unglaubliche $name	L’incroyable $name	Increíble $name	$name изумит вас	L’incredibile $name	不可思议的 $name	超人$name
								
HUD.Routine.ShowTime	Вистава	Showtime	L'heure du spectacle	Hora del espectáculo	Время представления	Ora dello spettacolo	表演时间	ショータイム
								
Text.Warden.DLC04.Prefix	Конферансьє $name	Zirkusdirektor $name	$name le dompteur	Maestro de ceremonias $name	$name — властелин колец	"$name, presentatore del circo"	演出指挥者 $name	団長$name
Text.Magician.DLC04.Prefix	Всевидющий $name	Der Allsehende $name	$name l’omniscient	Vidente $name	$name видит всё	"$name, che tutto vede"	无所不见的 $name	千里眼の$name
								
Text.DLC04.Hint.CannonTitle	БУДЬ ЛАСКА!	BITTE!	S'IL VOUS PLAÎT !	¡POR FAVOR!	ПОЖАЛУЙСТА!	PER FAVORE!	拜托！ 	お願いだ！
Text.DLC04.Hint.CannonBody	"Чому ти не відчиняєш мені двері? Я знаю, що ти там… перестань мене уникати! Ти постійно ремонтуєш якісь штучки, а однаково не помічаєш мене! Просто, БУДЬ ЛАСКА, ПОЛАГОДЬ МОЮ ГАРМАТУ. Хіба так важко знайти запасний запалювальний механізм?! \n\n З повагою, \n\n Джузеппе, що літає "	"Warum öffnest du mir nicht die Tür? Ich weiß, dass du da drin bist … hör auf, mich zu ignorieren! Ich sehe dich ständig Dinge reparieren, trotzdem ignorierst du mich! Aber BITTE REPARIER MEINE KANONE. Wie schwer kann es schon sein, einen Ersatz-Feuermechanismus zu beschaffen?! \n\n Hochachtungsvoll, \n\n Der Fliegende Giuseppe "	"Pourquoi ne voulez-vous pas m'ouvrir la porte ? Je sais que vous êtes là… ne faites pas semblant ! Je vous vois réparer des choses tout le temps mais vous m'évitez ! RÉPAREZ MON CANON, S’IL VOUS PLAÎT. Ça ne doit pas être très difficile de trouver un nouveau mécanisme de tir, si ? \n\n Cordialement, \n\n Giuseppe l’homme volant "	"¿Por qué no me abres la puerta? Sé que estás ahí... ¡Deja de ignorarme! ¡Siempre estás arreglando cosas y a mí me evitas! Por favor, ARREGLA MI CAÑÓN. ¡¿Qué dificultad puede tener encontrar un mecanismo de disparo de reemplazo?!\n\n Un saludo,\n\n Giuseppe Volador "	"Может быть, откроешь мне дверь? Я знаю, что ты там... хватит меня игнорировать! Я вижу, ты всё время что-то чинишь, но почему-то избегаешь меня! Просто ПОЧИНИ МОЮ ПУШКУ, ПОЖАЛУЙСТА. Разве сложно найти пусковой механизм на замену?! \n\n Искренне твой, \n\n Летающий Джузеппе "	"Perché non mi apri la porta? So che sei lì dentro... non ignorarmi! Aggiusti sempre le cose, ma continui a evitarmi! Ti chiedo PER FAVORE di RIPARARE IL MIO CANNONE. Quanto può essere difficile sostituire un aggeggio per fare fuoco?! \n\n Cordiali saluti, \n\n Giuseppe, l’essere volante "	为什么你不为我开门呢？ 我知道你在里面…… 不要再烦我了！ 我看见你一直在修理东西， 可是你一直躲着我！ 请修好我的大炮。 找到一个替换的发射装置到底有多难？！  \n\n 诚挚地， \n\n飞翔的朱塞佩 	頼む、ドアを開けてくれ。 そこにいるのは分かってんだ… だからオレを無視しないでくれ！ あんたが色んなモノを直せるのは知ってる。 だったら、オレの頼みも聞いてくれよ！ オレの大砲を直してくれ！ なにも難しいことじゃない。 スペアの発射装置さえあればいいんだ、 簡単だろ？！\n\n敬具\n\n 空飛ぶジュゼッペ
Text.DLC04.Hint.ElephantTitle	ВАЖЛИВО	WICHTIG	IMPORTANT	IMPORTANTE	ВАЖНО	IMPORTANTE	重要	重要
Text.DLC04.Hint.ElephantBody	"Моє шанування. Просто нагадую вам про чистоту, поки ми тут, адже дуже легто привабити паразитів! Мені ж не слід нагадувати, що сталося минулого року… коли щури залізли до слона, налякали його до смерти, і він вирвався та розгулював містечком? (Ми все ще виплачуємо збитки, завдані ним гуртовикам арахісу). \n\n Конферансьє Magnifique"	"Hallo allerseits. Nur eine Erinnerung an Reinlichkeit, während wir hier sind. Es braucht nicht viel, um Ungeziefer anzulocken! Ich sollte euch nicht an letztes Jahr erinnern müssen … als Ratten ins Elefantengehege gekrochen sind, ihn fast zu Tode erschreckt hätten und ihn hier ausbrechen und in der nahegelegenen Stadt randalieren ließen? (Wir zahlen immer noch den Schaden ab, den er bei diesem Erdnuss-Großhändler verursacht hat). \n\n Zirkusdirektor Magnifique"	Bonjour à tous. Un rappel en faveur de la propreté est de rigueur : il en faut si peu pour attirer la vermine ! Vous vous souvenez sûrement des événements de l'an passé… lorsque les rats se sont faufilés avec l'éléphant et lui ont fichu une telle frousse qu'il s'est échappé et a ravagé la ville ? (Nous devons encore de l'argent aux marchands de cacahuètes.) \n\n Magnifique le dompteur	"Hola a todos. Me gustaría recordar lo importante que es mantener la limpieza, ¡la suciedad atrae a los bichos! No creo que tenga que recordaros lo que ocurrió el año pasado... cuando las ratas entraron en el recinto del elefante y le asustaron, haciendo que huyera y arrasara la ciudad... (Aún estamos reparando los daños causados a los mayoristas de cacahuetes).\n\n Maestro de ceremonias Magnifique"	"Всем привет. Просто напоминаю всем о необходимости соблюдать чистоту, пока мы здесь. Не так уж много надо, чтобы привлечь грызунов! Думаю, вам не нужно напоминать, что случилось в прошлом году, когда крысы пробрались к слону и напугали его до чертиков, после чего он вырвался отсюда и устроил разгром во всём городе? (Мы всё еще выплачиваем компенсацию ущерба, который он причинил торговцам арахисом.) \n\n Восхитительный властелин колец"	"Ciao a tutti. È un promemoria per la pulizia mentre siamo qui, ci vuole poco per far arrivare i topi! Non dovrei ricordarti cosa successe l’anno scorso... tipo quando i ratti assalirono l’Elefante, lo spaventarono a morte e lo fecero scappare di corsa, facendo una strage nella città della zona. (Stiamo ancora pagando i danni causati ai grossisti di noccioline). \n\n Il magnifico Presentatore del circo"	大家好。 只是提醒我们在这里时要保持清洁， 不然很容易引来害虫！ 我应该不必提醒你去年发生的事情…… 当老鼠和大象一起进去时， 大象吓的魂飞魄散， 直接冲了出去， 在附近的小镇上横冲直撞？ （我们到现在还没还清花生批发商的损失）。  \n\n 璀璨的演出指挥者	やあ、諸君。 ひとつ念を押しておくが、 この中は常に清潔に保ってくれたまえよ。 でないと、すぐにネズミどもが集まってくる！ 去年の大惨事を例に出すまでもなく… ゾウはネズミが大嫌いだ。 ひとたび目にすればパニックを起こし、 テントをぶち破って逃走したあげく、 地元の街をぶっ壊してしまうぞ！ （あのピーナツ屋へは今も賠償金を支払ってるんだ）\n\n 団長マニフィーク
								
Text.DLC04.SinglePlayerTip.Name	Ні на гарматний постріл	Es ist gewagt	C'est pas gagné	Un largo vuelo	Это большой риск	Tentativo disparato	这是大胆的尝试	もう一度、あの空へ
Text.DLC04.SinglePlayerTip.Desc	"Джузеппе, що літає, як риба без води, відколи його гармата вийшла з ладу. Під час останнього польоту він переборщив і геть зламав запалювальний механізм, тепер пушка байдикує… \n\n Знаєш, якось Джузеппе вибазікав як ся штучка робе. Незважаючи на хитромудру піротехніку, се просто пружинки. Насправді, будь-який дурень може замінити поламаний запускач, лише трішки зусиль. \n\n Певен, ти пам’ятаєш як далеко полетів Джузеппе минулого разу завдяки сій штукенції… "	"Der Fliegende Giuseppe war am Boden seit seine Kanone außer Betrieb ging. Bei seinem letzten Flug ist er zu weit gegangen, hat den Abschussmechanismus komplett zerfetzt, seither steht die Kanone nur rum … \n\n Weißt du, Dem Fliegenden Giuseppe ist rausgerutscht, wie das Ding funktioniert. Abgesehen von der hochtrabenden Pyrotechnik, sind es bloß Federn. Mit etwas Anstrengung könnte eigentlich jeder den ruinierten Werfer ersetzen. \n\n Ich bin sicher, du erinnerst dich, wie weit dieses Ding Den Fliegenden Giuseppe in der Vergangenheit geschossen hat … "	"Giuseppe l’homme volant est cloué au sol depuis que son canon n'est plus actionnable. Il a trop forcé lors de son dernier vol et son mécanisme de lancement a explosé. Le canon entreposé ici ne sert plus à rien… \n\n Vous savez, Giuseppe l’homme volant nous a laissé savoir comment cet engin fonctionnait. Malgré toute cette pyrotechnie sophistiquée, ce ne sont que des ressorts. Toute personne qui voudrait bien s'en charger pourrait remplacer le lanceur abîmé. \n\n Vous vous souvenez sûrement de l'incroyable distance à laquelle cet engin a propulsé Giuseppe l’homme volant par le passé… "	"Giuseppe Volador dejó de volar cuando su cañón se estropeó. Entró demasiado fuerte en su último vuelo y quemó el mecanismo de disparo, por eso ahora el cañón está aquí aparcado... \n\n¿Sabes? Giuseppe Volador reveló cómo funciona esa cosa. A pesar del espectáculo pirotécnico, no es más que un muelle. De hecho, cualquiera podría reemplazar ese lanzador roto. \n\n Seguro que recuerdas lo lejos que esa cosa mandaba a Giuseppe Volador... "	"Летающий Джузеппе сидит под замком, с тех пор как его пушка сломалась. Он слишком мощно запустил ее в прошлый раз и полностью угробил пусковой механизм, поэтому она стоит без дела... \n\n Знаешь, Летающий Джузеппе проговорился о том, как эта штука работает. Несмотря на множество пиротехники, всё работает на пружинах. По правде говоря, любой, кто приложит немного усилий, сможет заменить поврежденный пусковой механизм. \n\n Думаю, тебе не надо напоминать, как далеко эта штука запустила Летающего Джузеппе в последний раз... "	"Giuseppe, l’essere volante, è bloccato da quando il suo cannone è fuori uso. L’ultima volta abbiamo esagerato, bruciando completamente il meccanismo per fare fuoco, e adesso il cannone se ne sta lì… \n\n Sai, Giuseppe, l’essere volante, si è lasciato sfuggire il funzionamento di quell’affare. Nonostante i giochi pirotecnici, è tutta una questione di molle. Infatti, chiunque con un po’ di sforzo potrebbe sostituire il mortaio rovinato. \n\n Di sicuro ricordi quanto quel cannone mandasse lontano Giuseppe, l’essere volante, in passato... "	自从他的大炮无法运作以来， 飞翔的朱塞佩就一直被禁飞。 他在最后一次飞行中过于用力， 完全摧毁了发射装置， 现在大炮就静静地放在那里不动…… \n\n你懂的， 飞翔的朱塞佩无意中说出了那东西的工作原理。 尽管烟火看起来很华丽， 但那只是弹簧而已。 事实上， 任何愿意尝试付出努力的人都可以替换那个被毁的发射装置。  \n\n 我很确定你记得过去那个东西带着飞翔的朱塞佩飞了多远……  	あの大砲がぶっ壊れて以来、 空飛ぶジュゼッペは 大地に足止めされている。 最後の飛行で気合を入れすぎ、 発射装置が 完全にイカれちまったのさ…\n\n実を言うと、 空飛ぶジュゼッペが オレにこっそり、 あの大砲の仕組みを 教えてくれてね。 火花はド派手に飛び散るが、 基本はバネ仕掛けらしい。 その気になれば誰だって、 ぶっ壊れた発射装置を 交換できるみたいだぞ。 \n\nあんたも覚えてるだろ。 あの大砲が 空飛ぶジュゼッペを、 どれほど遠くまで 飛ばしてみせたか…
								
Text.DLC04.MultiPlayerTip.Name	Завідна розбишака 	Aufzieh-Händler 	Marchand de rêve 	Mercader de cuerda 	Заводной купец 	Il topo nella stanza	发条商人 	からくり商人
