Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese
HUD.Tutorial.StudyRoomsInfo	You can carry out exercises to increase your Intellect in the study rooms. Interact with the Intellect minigame in the corresponding room to start.	"In den Lernräumen kannst du üben, um deinen Verstand zu erhöhen. Interagiere mit dem Verstand-Minispiel im entsprechenden Raum, um zu beginnen."	Vous pouvez faire des exercices pour augmenter votre intelligence dans les salles d'études. Jouez au mini-jeu d'intelligence dans la salle correspondante pour commencer.	Puedes hacer ejercicios para aumentar tu intelecto en las salas de estudio. Interactúa con el minijuego de intelecto de la sala correspondiente para comenzar.	В классах вы можете выполнять различные упражнения для повышения Интеллекта. Пройдите мини-игру для повышения интеллекта в соответствующем классе.	"Nella sala studio puoi fare esercizi per migliorare la tua Intelligenza. Per iniziare, interagisci con il minigioco Intelligenza nella stanza corrispondente."	你可以在书房进行提升智力的训练。 在相应的房间里进行智力小游戏即可开始。 	図書室で本を読むと「知力」を強化できる。 部屋の中のミニゲームに挑み、 知力をアップさせよう。 
								
HUD.Tutorial.IntellectMinigameHeader	INCREASING Intellect	Verstand ERHÖHEN	AUGMENTER l'intelligence	AUMENTAR intelecto	ПОВЫШЕНИЕ интеллекта	Intelligenza IN AUMENTO	提升智力	知力の強化
HUD.Tutorial.IntellectMinigameInfo	"Follow the on screen instructions to increase your character's Intellect. The higher your Intellect, the more recipes you can use to craft new Items."	"Folge den Anweisungen auf dem Bildschirm, um den Verstand deines Charakters zu erhöhen. Ein höherer Verstand erlaubt dir mehr Anleitungen zur Herstellung neuer Gegenstände zu nutzen."	"Suivez les instructions à l'écran pour augmenter l'intelligence de votre personnage. Plus votre intelligence est élevée, plus vous connaissez de recettes pour fabriquer de nouveaux objets."	"Sigue las instrucciones en pantalla para aumentar el intelecto de tu personaje. Cuanto mayor sea tu intelecto, mayor será el número de recetas disponibles para crear objetos nuevos."	"Следуйте инструкциям на экране, чтобы повысить уровень интеллекта вашего персонажа. Чем выше ваш интеллект, тем больше способов изготовления новых предметов вам доступно."	"Segui le istruzioni sullo schermo per aumentare l’Intelligenza del tuo personaggio. Maggiore è la tua intelligenza, più ricette potrai usare per costruire i nuovi oggetti."	按照屏幕上的指示提升你角色的智力。 智力提高后， 你能用更多图样制作新物品。 	画面の指示に従って知力を強化しよう。 知力が高いと利用できるレシピが増え、 色々なアイテムを作成できるようになる。 
								
HUD.Tutorial.FoodHallHeader	FOOD HALL	MARKTHALLE	RÉFECTOIRE	COMEDOR	СТОЛОВАЯ	REFETTORIO	食堂	食堂
HUD.Tutorial.FoodHallInfo	"Eating food regains Health and Stamina. Walk over to the food counter, pick up some food, and then sit down to begin eating."	"Nahrung stellt Gesundheit und Ausdauer wiederher. Geh zur Essenstheke, nimm etwas Essen auf, und dann setz dich, um mit dem Essen anzufangen."	"Manger rétablit votre santé et votre endurance. Dirigez-vous vers le comptoir, prenez de la nourriture et asseyez-vous pour manger."	"Comer recupera salud y energía. Ve al mostrador de comida, coge comida y siéntate para comenzar a comer."	"Еда восстанавливает здоровье и выносливость. Подойдите к витрине с едой, выберите еду, затем сядьте за стол, чтобы съесть ее."	"Mangiando recupererai salute ed energia. Cammina verso il bancone, prendi del cibo, siediti e inizia a mangiare."	进食可恢复生命值和耐力。 走向食品柜台， 领取食物， 然后坐下并开始进食。 	食事をすると「ライフ」と「スタミナ」が 回復する。 カウンターで料理を受け取ったら、 席について食べよう。 
								
HUD.Tutorial.SecurityRoomHeader	SECURITY ROOM	SICHERHEITSRAUM	SALLE DE SÉCURITÉ	SALA DE SEGURIDAD	КОМНАТА ОХРАНЫ	UFFICIO SICUREZZA	警卫室	監視室
HUD.Tutorial.SecurityRoomInfo	The prison's guards log suspicious behaviour here which will then increase the Security Level. Knocking a guard unconscious who is about to report suspicious behaviour will prevent him from doing so!	"Die Gefängniswärter protokollieren hier verdächtiges Verhalten, was dann das Sicherheitslevel erhöht. Einen Wärter, der verdächtiges Verhalten melden will, niederzuschlagen, wird ihn davon abhalten!"	"Les gardiens de la prison y enregistrent les comportements suspicieux, ce qui augmente le niveau de sécurité. Assommer un gardien sur le point de signaler un comportement suspicieux l'en empêchera !"	"Los guardias de la prisión anotan aquí cualquier comportamiento sospechoso, lo que aumentará el nivel de seguridad. ¡Noquea al guardia que va a informar sobre un comportamiento sospechoso para impedir que lo haga!"	"Здесь тюремные охранники заносят в журнал случаи подозрительного поведения, что приводит к повышению Уровня безопасности. Чтобы предотвратить это, ударьте охранника, который собирается сообщить о подозрительном поведении, так, чтобы он потерял сознание."	"Qui le guardie registrano i comportamenti sospetti, aumentando il livello di sicurezza. Per fermare una guardia che sta per denunciare un comportamento sospetto, mandala KO!"	监狱守卫在这里记录可疑举动， 接着戒备等级就会上升。 把即将上报可疑举动的守卫击晕可阻止他上报！	看守たちはこの部屋で、 刑務所内の怪しい動きに目を光らせている。 不審な行動を報告されると 警戒度が上昇するが、 看守をぶちのめして気絶させると阻止できる。 
								
HUD.Tutorial.TransportPrisonsHeader	TRANSPORT PRISONS	TRANSPORT-GEFÄNGNISSE	PRISONS MOBILES	PRISIONES DE TRANSPORTE	ТРАНСПОРТНЫЕ ТЮРЬМЫ	PRIGIONI MOBILI	移动监狱	移動刑務所
HUD.Tutorial.TransportPrisonsInfo	"Based in vehicles, these prisons have to be escaped within a short time limit. Routines do not apply, giving you more free time to stealth and fight your way out."	"Diesen Gefängnissen auf Rädern muss man in kurzer Zeit entfliehen. Routinen gibt es nicht, daher hast du mehr freie Zeit um schleichend und kämpfend zu entkommen."	"Vous devez vite vous évader de ces prisons sur roues. Vous n'avez pas de routines à y effectuer, ce qui vous donne plus de temps pour préparer votre évasion."	"Debes escapar de estas prisiones basadas en vehículos en un tiempo limitado. No se aplican las rutinas, por lo que cuentas con más tiempo para escapar."	"Из этих транспортных тюрем надо сбежать в течение короткого периода времени. Здесь не действует распорядок, что дает вам больше времени, чтобы украсть все необходимое и с боем проложить дорогу на свободу."	Hai poco tempo per fuggire da questi veicoli-prigione. Le routine non hanno effetto. Avrai più tempo per trovare la tua via di fuga di nascosto.	这些监狱建在载具上， 必须在短时间内逃出去。 这种监狱里没有例行活动， 因此你有更多时间偷偷溜走或一路打出去。 	列車や飛行機を改良したこれらの刑務所では、 限られた時間内に脱獄する必要がある。 日課はなく、 脱獄プランを練るための 自由時間も通常より多い。 
								
HUD.Tutorial.LockdownHeader	LOCKDOWN	VERRIEGELUNG	URGENCE	BLOQUEO	ИЗОЛЯЦИЯ	LOCKDOWN	封锁	施設封鎖
HUD.Tutorial.LockdownInfo	"When the prison Security Level reaches 5 stars, the prison goes into LOCKDOWN. During a set amount of time any prisoners found outside their cells will be found and punished!"	"Wenn das Sicherheitslevel im Gefängnis 5 Sterne erreicht, geht das Gefängnis in die VERRIEGELUNG. Alle Gefangenen außerhalb ihrer Zellen werden in einer vorbestimmten Zeit gefunden und bestraft!"	"Lorsque le niveau de sécurité d'une prison atteint 5 étoiles, la prison est en ÉTAT D'URGENCE. Pendant une période donnée, tous les détenus hors de leur cellule sont trouvés et punis !"	"Cuando el nivel de seguridad de la prisión alcanza las 5 estrellas, comienza el BLOQUEO. Durante un tiempo, ¡se encontrará y castigará a cualquier prisionero que se encuentre fuera de su celda!"	"Когда уровень безопасности тюрьмы достигает 5 звездочек, в тюрьме вводится режим ИЗОЛЯЦИИ. В течение заданного периода времени все заключенные, находящиеся за пределами своих камер, будут найдены и наказаны."	"Quando il livello di sicurezza raggiunge il livello 5, la prigione entra in LOCKDOWN. Per un determinato lasso di tempo, tutti i prigionieri che si trovano fuori della loro cella verranno puniti!"	监狱的戒备等级到达5星时， 就会进入封锁状态。 在一段固定时间内， 如果我不在自己的牢房中就会被发现并受到惩罚！	刑務所の警戒度が星5つに達すると、 施設封鎖が行われる。 一定時間中、 房の外に出ている囚人たちは見つかりしだい、 罰せられる。 
								
HUD.Tutorial.GuardTowersHeader	GUARD TOWERS	WACHTÜRME	TOURS DE GARDE	TORRES DE GUARDIA	ВЫШКИ	TORRI DI GUARDIA	守卫塔	監視塔
HUD.Tutorial.GuardTowersInfo	"Guard Towers watch over the outer grounds of the prisons. By day, snipers watch for any suspicious activity, and by night search lights patrol the grounds."	"Wachtürme wachen über die Außenbereiche der Gefängnisse. Tagsüber achten Scharfschützen auf verdächtige Aktivitäten, und in der Nacht patrouillieren Suchscheinwerfer die Bereiche."	"Les tours de garde surplombent l'extérieur des prisons. De jour, des tireurs d'élite surveillent toute activité suspecte, et de nuit des lumières de recherche balayent l'extérieur."	Las torres de guardia vigilan los exteriores de la prisión. Hay francotiradores en busca de actividades sospechosas de día y luces de búsqueda por la noche.	"С вышек ведется наблюдение за наружной территорией тюрьмы. Днем снайперы следят за любой подозрительной активностью, а ночью территория просматривается с помощью прожекторов."	"Le torri di guardia sorvegliano le aree esterne della prigione. Di giorno, i cecchini cercano eventuali attività sospette e di notte i proiettori da ricerca pattugliano il territorio."	守卫塔监视着监狱的户外区域。 白天， 狙击手监视着一切可疑举动。 夜晚， 探照灯在地面上来回巡视。 	監視塔は刑務所の屋外に目を光らせている。 昼間は狙撃手が不審者を見張っており、 夜間はサーチライトによる パトロールが行われる。 
								
HUD.Tutorial.SolitaryHeader	SOLITARY	EINZELHAFT	ISOLEMENT	CONFINAMIENTO	КАРЦЕР	ISOLAMENTO	禁闭室	独房
HUD.Tutorial.SolitaryInfo	"When caught doing something against the rules, prisoners will be sent to Solitary. Players can wait out their time in Solitary or peel potatoes tasks to be released sooner!"	"Wenn ein Gefangener dabei erwischt wird, gegen die Regeln zu verstoßen, wird er in Einzelhaft gesteckt. Spieler können ihre Zeit in Einzelhaft aussetzen oder Kartoffeln schälen um schneller raus zu kommen!"	"S'ils sont pris en train d'enfreindre les règles, les prisonniers sont envoyés en isolement. Les joueurs peuvent attendre la fin de leur isolement ou éplucher des pommes de terre pour être libérés plus vite !"	Cualquier prisionero al que descubran haciendo algo en contra de las reglas será enviado al confinamiento. ¡Los jugadores en confinamiento pueden esperar que pase el castigo o trabajar pelando patatas para salir antes!	"При поимке на запрещенных действиях заключенные отправляются в карцер. Игроки могут дождаться окончания срока заключения в карцере или заняться чисткой картофеля, чтобы выйти быстрее!"	Quando i prigionieri vengono beccati a fare qualcosa contro le regole verranno mandati in Isolamento. I giocatori possono attendere la fine dell’Isolamento o pelare patate per essere rilasciati prima!	当囚犯在干违反规定的事时， 被逮到后就会被送进禁闭室。 玩家可以等待禁闭时间结束。 削土豆皮可提前离开禁闭室！	規則に違反した囚人は一定時間、 独房へ送られる。 ジャガイモの皮をむくと早く出してもらえる。 
								
HUD.Tutorial.FreePeriodsHeader	FREE TIME	FREIZEIT	REPOS	DESCANSO	ОТДЫХ	TEMPO LIBERO	自由时间	自由時間
HUD.Tutorial.FreePeriodsInfo	"Free time can be used to learn guard patterns, gather supplies, craft Items and plan how to escape the prison."	"Freizeit dient zum Erlernen von Wärterwegen, zum Sammeln von Vorräten, zur Herstellung von Gegenständen und zum Planen der Flucht."	"Vos temps de repos peuvent être utilisés pour épier les gardiens, amasser des provisions, fabriquer des objets ou planifier votre évasion."	"El descanso puede usarse para aprender los patrones de los guardias, juntar suministros, crear objetos y planear cómo escapar de la prisión."	"Время отдыха можно использовать для изучения маршрутов перемещения охранников, сбора припасов, изготовления предметов и планирования побега."	"Il tempo libero può essere impiegato per ricordare schemi di guardia, raccogliere provviste, creare oggetti e pianificare l’evasione."	你可以使用自由时间研究守卫的行动规律、  收集物资、  制作物品以及制定越狱计划。 	自由時間を活用して看守の行動パターンを 学び、 道具を集め、 アイテムを作成して、 脱獄計画を練ろう。 
								
HUD.Tutorial.ShowersHeader	SHOWERS	DUSCHEN	DOUCHES	DUCHAS	ДУШЕВЫЕ	DOCCE	淋浴	シャワー
HUD.Tutorial.ShowersInfo	Taking a Shower will regain Health and Stamina. Walk up to a shower cubicle and interact with it to start showering.	"Duschen regeneriert Gesundheit und Ausdauer Geh zu einer Duschkabine und interagiere mit ihr, um mit dem Duschen zu beginnen."	Prendre une douche rétablit votre santé et votre endurance. Dirigez-vous vers une cabine de douche et interagissez avec pour l'utiliser.	Recupera salud y energía al darte una ducha. Ve a la cabina e interactúa con ella para ducharte.	"Приняв душ, вы восстановите уровень Здоровья и Выносливости. Подойдите к душевой кабине и взаимодействуйте с ней, чтобы начать принимать душ."	Con la doccia recupererai salute ed energia. Cammina fino ai cubicoli e interagisci per farti una doccia.	淋浴可恢复生命值和耐力。 走向淋浴隔间并与之互动即可开始淋浴。 	シャワーを浴びると、 「ライフ」と「スタミナ」が回復する。 空いている一画に入って使おう。 
								
HUD.Tutorial.LightsOutHeader	LIGHTS OUT	LICHT AUS	EXTINCTION DES FEUX	LUCES FUERA	ВЫКЛ. СВЕТА	LUCI SPENTE	熄灯	消灯
HUD.Tutorial.LightsOutInfo	"During Lights Out players are expected to return and sleep in their cells. If all players decide to sleep at night, then time will be sped up until the following morning."	"Wenn das Licht ausgeht, wird von Spielern erwartet, in ihre Zelle zu gehen und dort zu schlafen. Wenn alle Spieler sich entscheiden, in der Nacht zu schlafen, wird die Zeit bis zum Morgen darauf beschleunigt."	"Pendant l'extinction des feux, les joueurs doivent retourner à leur cellule et aller se coucher. Si tous les joueurs décident de dormir, le temps est alors accéléré jusqu'au matin suivant."	"Cuando se apagan las luces, se espera que los jugadores vuelvan a dormir a sus celdas. Si todos los jugadores deciden dormir de noche, se acelerará el tiempo hasta la mañana siguiente."	"После выключения света игроки должны вернуться в свои камеры и лечь спать. Если все игроки решат спать ночью, то наступление следующего утра ускорится."	"Durante Luci Spente i giocatori devono tornare a dormire nella loro cella. Se tutti i giocatori decidono di dormire di notte, il tempo verrà accelerato fino al mattino seguente."	熄灯后， 玩家照理应返回自己的牢房休息。 如果晚上所有玩家都决定休息， 时间将加速流动至第二天早晨。 	囚人たちは消灯中、 自分の房で寝ないといけない。 すべてのプレイヤーが眠ると、 翌朝まで時間が早く流れる。 
								
HUD.Tutorial.CraftingTreeHeader	CRAFTING TREE	HERSTELLUNGSBAUM	ÉCHELLE DE FABRICATION	ÁRBOL DE CREACIÓN	ОБРАБОТКА ДЕРЕВА	ALBERO CREAZIONE	制作树状图	工作ツリー
HUD.Tutorial.CraftingTreeInfo	Five levels of Intellect govern the different Items you can craft. Having higher Intellect allows you to craft more complex Items.	"Fünf Stufen des Verstands bestimmen die Gegenstände, die du herstellen kannst. Ein höherer Verstand erlaubt dir, komplexere Gegenstände herzustellen."	Cinq niveaux d'intelligence influent sur les objets que vous pouvez fabriquer. Une intelligence supérieure vous permet de fabriquer des objets plus complexes.	Hay cinco niveles de intelecto que rigen los diferentes objetos que puedes crear. Tener un intelecto más alto te permite crear objetos más complejos.	"Пять уровней интеллекта определяют, какие предметы вы можете изготовить. Чем выше ваш уровень интеллекта, тем более сложные предметы вы можете изготовить."	Gli oggetti che puoi creare dipendono dai cinque livelli di Intelligenza. Un’Intelligenza superiore ti permette di creare oggetti più complessi.	五个等级的智力决定你能制作的物品。 智力越高， 你能制作的物品就越复杂。 	「知力」には5段階あり、 知力が高いほど、 より複雑なアイテムを作れるようになる。 
								
HUD.Tutorial.StatDeteriorationHeader	STAT DETERIORATION	WERTEVERSCHLECHTERUNG	DÉTÉRIORATION DES STATS	DETERIORACIÓN DE ESTADÍSTICAS	УХУДШЕНИЕ СТАТИСТИКИ	DIMINUZIONE STATISTICHE	属性衰减	気絶
HUD.Tutorial.StatDeteriorationInfo	"When you get knocked unconcious and are taken to the Infirmary or Solitary, you will lose any contraband Items in your Inventory."	"Wenn du bewusstlos geschlagen und auf die Krankenstation oder in Einzelhaft gebracht wirst, wirst du alle Schmuggelware-Gegenstände in deinem Inventar verlieren."	"Lorsque vous êtes mis K.O. et emmené à l'infirmerie ou en isolement, vous perdrez tous les objets de contrebande de votre inventaire."	"Cuando te noquean y te llevan a la enfermería o a confinamiento, perderás todos los objetos de contrabando del inventario."	"Если вас нокаутируют и переводят в лазарет или карцер, вы теряете все контрабандные предметы, что были в запасах."	"Quando vieni mandato KO e vieni portato in Infermeria o in Isolamento, perderai gli oggetti di contrabbando nel tuo Inventario."	当你被击晕并被带去医务室或禁闭室时， 会失去物品栏里所有的违禁品。 	殴られて気を失ったプレイヤーは、 医務室か独房へ運び込まれる。 道具袋の中の禁制品はすべて没収される。 
								
HUD.Tutorial.BasicToolsHeader	BASIC TOOLS	BASIS-WERKZEUGE	OUTILS DE BASE	HERRAMIENTAS BÁSICAS	БАЗОВЫЕ ИНСТРУМ.	ATTREZZI BASE	基本工具	基本ツール
HUD.Tutorial.BasicToolsInfo	"Plastic cutlery can be used as basic cutting, chipping and digging tools. Look for weak points in the prison such as fences."	"Plastikbesteck kann als Basis-Werkzeug zum Schneiden, Hacken und Graben benutzt werden. Suche nach Schwachpunkten im Gefängnis, wie Zäune."	"Vous pouvez utiliser des couteaux en plastique pour couper, tailler et creuser. Cherchez des failles dans la prison, comme au niveau des grillages."	"Puedes usar cubiertos de plástico como herramientas básicas para cortar, picar o cavar. Busca puntos débiles, como verjas, en la prisión."	"В качестве базовых инструментов для резки, ломания или копания можно использовать пластиковые столовые приборы. Ищите слабые места в тюрьме, например ограждения."	"Puoi usare le posate di plastica come strumenti di base per tagliare, picconare o scavare. Cerca i punti deboli della prigione, come le ringhiere."	苏联餐具可当成基本的切割、  削凿和挖掘工具使用。 寻找监狱的薄弱点， 例如围栏。 	プラスチック製の食器は 簡単なモノを切ったり、 削ったり、 掘ったりするのに使える。 フェンスなど、 刑務所内のウィークポイントを探そう。 
								
HUD.Tutorial.JobSabotagedHeader	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE
HUD.Tutorial.JobSabotagedInfo	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE	NOT NEEDED - DO NOT TRANSLATE
								
HUD.Tutorial.UndergroundDigHeader	DIGGING	GRABEN	CREUSER	CAVAR	КОПАНИЕ	SCAVARE	挖掘	掘る
HUD.Tutorial.UndergroundDigInfo	"With the Shovel equipped, use the coloured reticle as reference. A green reticle means you can perform the action. Digging into an empty underground tile allows you to dig upwards."	"Nutze mit angelegter Schaufel das Fadenkreuz als Hinweis. Ein grünes Fadenkreuz bedeutet, du kannst die Aktion durchführen. Das Graben in ein leeres Bodenfeld erlaubt dir, nach oben zu graben."	Utilisez le réticule coloré comme référence pour creuser. Un réticule vert signifie que vous pouvez exécuter l'action. Creuser dans une dalle de sous-sol vide vous permet de creuser vers le haut.	Equipa la pala y usa la retícula de color como referencia. Una retícula verde significa que puedes realizar la acción. Cavar en una baldosa subterránea vacía te permite cavar hacia arriba.	"Вооружившись лопатой, используйте для справки цветную прицельную сетку. Зеленый прицел означает, что можно копать. Если прокопать до пустого подземного уровня, можно копать вверх."	Equipaggia la Pala e usa il reticolo colorato come riferimento. Quando il reticolo è verde puoi eseguire l’azione. Scavare in un riquadro vuoto sotterraneo ti permette di scavare verso l’alto.	装备铲子后， 使用带颜色的标线作为参考。 绿色标线代表你可以执行动作。 挖进开阔的地下网格后， 你可以向上挖掘。 	「シャベル」を手に持つと、 赤いボックスが出現する。 掘ることができる場所では、 ボックスが緑になる。 床を掘って地下へ下り、 さらに上へと掘り進めよう。 
								
HUD.Tutorial.AccessCraft	Access Craft Menu	Herstellungsmenü aufrufen	Accéder au menu Fabrication	Acceder al menú de creación	Доступ к меню изготовл.	Accedi al menù Crea	打开制作菜单	工作メニューを開く
HUD.Tutorial.Hold	(Hold)	(Halten)	(Maintenir)	(Mantener)	(Удерж.)	(Tieni premuto)	（长按）	（長押し）
								
HUD.Tutorial.JobOfficeHeader	JOB OFFICE	JOB-BÜRO	SALLE DE RECRUTEMENT	OFICINA DE EMPLEO	БЮРО ТРУДОУСТР.	CENTRO IMPIEGO	工作办公室	内職手配所
HUD.Tutorial.JobOfficeInfo	You have to attend the Job Office when you don't have a job. Speaking to the Job Office staff will reward you with money. Apply for jobs through the Job Board outside the Job Office.	"Wenn du keinen Job hast, musst du das Job-Büro besuchen. Das Reden mit dem Job-Büro-Personal wird mit Geld belohnt. Bewirb dich über die Stellenangebote außerhalb des Job-Büros für Jobs."	Vous devez vous rendre à la salle de recrutement si vous n'avez pas de boulot. Vous obtiendrez de l'argent en discutant avec le personnel. Postulez à des boulots du panneau des tâches situé en dehors de la salle.	"Debes ir a la oficina de empleo si no tienes un trabajo. Hablar con los trabajadores de la oficina de empleo se recompensa con dinero. Preséntate a trabajos del tablón de empleo, situada fuera de la oficina de empleo."	"Если у вас нет работы, вам нужно посетить Бюро трудоустройства. За разговор с инспектором по трудоустройства вы получите денежное вознаграждение. Подавайте заявки на работу через доску объявлений за пределами бюро."	Quando non hai un lavoro devi andare al Centro impiego. Riceverai dei soldi se parli con lo staff del Centro impiego. Candidati ai lavori nella Bacheca fuori del Centro impiego.	你如果没有工作， 就必须前往工作办公室。 与工作办公室员工对话， 可获得金钱奖励。 用工作办公室外面的工作布告板申请工作	仕事がない時は内職手配所を訪れ、 職員に話しかけると、 コインを受けとれる。 仕事は、 オフィスの外側の 求人掲示板で申し込める。 
								
HUD.Tutorial.QuestArrowHeader	OBJECTIVE ARROW	ZIEL-PFEIL	FLÈCHE D'OBJECTIF	FLECHA DE OBJETIVO	СТРЕЛКА НАПРАВЛЕНИЯ	FRECCIA OBIETTIVI	目标箭头	ガイドアロー
HUD.Tutorial.QuestArrowInfo	Follow the green arrows on screen to your next objective during certain favours.	Folge bei gewissen Gefallen den grünen Pfeilfen auf dem Bildschirm zu deinem nächsten Ziel.	Suivez les flèches vertes à l'écran jusqu'à votre prochain objectif pendant certains services.	Sigue la flecha verde en pantalla hacia tu siguiente objetivo durante ciertos favores.	Зеленые стрелки на экране — для перехода к следующей цели при выполнении определенных одолжений.	Segui le frecce verdi sullo schermo per il tuo prossimo obiettivo durante alcuni favori.	执行人情任务期间， 跟着屏幕上的绿色箭头可前往下个目标。 	「頼みごと」を受けている間は、 画面上の緑色の矢印をたどっていくと、 次の目標地点へたどりつける。 
								
								
HUD.Tutorial.Job.ShoemakerTitle	SHOEMAKER JOB	SCHUSTER-JOB	CORDONNIER	ZAPATERO	САПОЖНОЕ ДЕЛО	CALZOLAIO	制鞋工作	靴づくりの仕事
HUD.Tutorial.Job.ShoemakerBodyTextA	"Get a Shoe Sole and Shoe Frame from the materials container, then craft them together."	"Nimm eine Schuhsole und einen Schuhrahmen aus dem Materialcontainer, und verbinde sie."	Trouvez une semelle et une tige de chaussure dans le conteneur à matériaux et assemblez-les.	Junta una suela y un marco de zapato del contenedor de materiales para crear un zapato.	"Возьмите подошву и колодку обуви из контейнера с материалами, затем соедините их."	Prendi una Suola di scarpa e una Tomaia di scarpa dal contenitore dei materiali e uniscile.	从材料容器里拿一个鞋底和鞋骨架， 然后将其组合在一起。 	材料コンテナから「靴のソール」と「靴のフレーム」を入手し、 組み合わせる。 
HUD.Tutorial.Job.ShoemakerBodyTextB	"Place the Machine Ready Shoe in the processor machine. Once finished, take the Completed Shoe."	"Leg den maschinenbereiten Schuh in die Verarbeitungsmaschine. Wenn du fertig bist, nimm den fertigen Schuh."	"Placez la chaussure à assembler dans la machine. Une fois fabriquée, prenez la chaussure finie."	Después pon el zapato listo para la máquina en la máquina de procesamiento. Al finalizar recoge el zapato completado.	Поместите подготовленный ботинок в станок для обработки обуви. По завершении обработки возьмите готовый ботинок.	"Posiziona la Macchina assembla-scarpe nel processore. Una volta finito, prendi la Scarpa finita."	将等待机器加工的鞋放入加工机里。 完成后， 拿取成鞋。 	「仕上げ前の靴」をプレス機に置き、 「完成した靴」を手に入れる。 
HUD.Tutorial.Job.ShoemakerBodyTextC	Craft two Completed Shoes together to make a Pair of Shoes. Place this into the Completed Shoe Box.	Verbinde zwei fertige Schuhe zu einen Paar Schuhe. Leg dies in eine Fertige Schuh-Box.	Fabriquez deux chaussures en même temps pour obtenir une paire. Placez-les dans la boîte à chaussures finies.	Junta dos zapatos completados para crear un par de zapatos. Ponlo en la caja de zapatos completados.	"Изготовьте два ботинка, чтобы получить пару обуви. Поместите ее в коробку для готовой обуви."	Unisci due Scarpe finite per formare un Paio di scarpe. Mettilo nella Scatola da Scarpe finite.	将两只成鞋组合成一双鞋。 把这个放进成鞋盒。 	「完成した靴」を2個作って「一足の靴」を仕上げ、 「完成品ボックス」へ入れる。 
								
HUD.Tutorial.Job.PaintingTitle	PAINTING JOB	MALEREI-JOB	PEINTRE EN BÂTIMENT	PINTOR	МАЛЯРНЫЕ РАБОТЫ	IMBIANCHINO	上漆工作	ペンキ塗りの仕事
HUD.Tutorial.Job.PaintingBodyTextA	Take a Paint Brush and a Bucket of Paint from the Container. Craft them together to make the Readied Paintbrush.	Nimm einen Farbpinsel und einen Eimer mit Farbe aus dem Container. Verbinde sie und stelle einen vorbereiteten Farbpinsel her.	Prenez un pinceau et un seau de peinture dans le conteneur. Assemblez-les pour obtenir un pinceau prêt.	Coge una brocha y un cubo de pintura del contenedor. Júntalos para crear una brocha preparada.	Возьмите в контейнер малярную кисть и ведерко с краской. Соедините их для получения подготовленной малярной кисти.	Prendi un Pennello e un Secchio di vernice dal contenitore. Uniscili per creare un Pennello Preparato.	从箱子里拿取油漆刷以及一桶油漆。 将它们组合成准备好的油漆刷。 	「はけ」と「ペンキ入りバケツ」をコンテナから取り出し、 組み合わせて、 「ペンキの付いたはけ」を作る。 
HUD.Tutorial.Job.PaintingBodyTextB	Locate the wall areas which need treating. Select the Readied Paintbrush Item and use it on the wall.	"Finde die Wandbereiche, die bearbeitet werden müssen. Wähle den vorbereiteten Farbpinsel aus und benutze ihn an der Wand."	Trouvez les pans de murs qui ont besoin d'être rafraîchis. Sélectionnez l'objet pinceau prêt et passez-le sur le mur.	Localiza las zonas de la pared que hay que pintar. Selecciona la brocha preparada y úsala en la pared.	"Найдите места на стенах, требующие покраски. Выберите подготовленную малярную кисть и используйте ее для покраски стен."	Individua le aree del muro che devono essere trattate. Seleziona il Pennello Preparato e usalo sul muro.	找到墙上要上漆的区域。 选择准备好的油漆刷并对墙使用。 	塗りなおしが必要な壁を見つけたら、 「ペンキの付いたはけ」を手に持って、 ペンキを塗る。 
HUD.Tutorial.Job.PaintingBodyTextC	"When the Paint Brush runs out of paint, you will need to re-craft the Readied Paintbrush."	"Wenn dem Farbpinsel die Farbe ausgeht, musst du den vorbereiteten Farbpinsel neu herstellen."	"Lorsque le pinceau manque de peinture, vous devez fabriquer le pinceau prêt à nouveau."	"Cuando la brocha se queda sin pintura, debes volver a crear una brocha preparada."	"Когда краска на кисти кончится, понадобится снова подготовить кисть."	Quando la vernice del Pennello si esaurisce dovrai ricreare il Pennello Preparato.	油漆刷上的油漆用完时， 你需要重新制作准备好的油漆刷。 	ペンキがなくなったら、 もう一度「ペンキの付いたはけ」を作らないといけない。 
								
HUD.Tutorial.Job.WasteDisposalTitle	WASTE DISPOSAL JOB	ABFALLBESEITIGUNG-JOB	ÉBOUEUR	ELIMINACIÓN DE RESIDUOS	УБОРКА МУСОРА	SPAZZINO	废物处理工作	ゴミ焼却の仕事
